text,old_intent,is_diff,new_intent,is_diff_relabel,relabel_intent
chỉnh đèn bàn 4 giúp mình nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
tăng đến đèn tường 3 thêm 2 mức thôi,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
giúp em tăng lên mành đôi thứ 2 thêm 2 mức nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
bật giúp mình bóng làm việc 1 lên mức 5,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
hãy bật đèn đứng thứ 1 4 ở mức 3,smart.home.increase.level,True,smart.home.set.percentage,0,smart.home.increase.level
tăng thêm động cơ 3 cổng chính đến mức 3 ngay lập tức,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
tăng thêm bóng kiểng thứ 2 vườn 2 lên mức 5,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
trợ lý ơi làm ơn tăng độ sáng bóng ngủ thứ 2 lên giúp tôi,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
tăng bóng tiết kiệm điện thứ 3 ban công đến mức 3 ngay lập tức,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
đèn rủ 2 bạn có thể giúp tôi tăng mức độ của nó lên không,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
tăng lên giúp mình đèn màu sắc thứ 4 lên mức 3,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
tăng đến loa thêm 1 số nữa,smart.home.increase.level,True,smart.home.increase.percentage,0,smart.home.increase.level
tăng đến tốc độ bóng ốp tường thứ 2 vườn lên mức 3 ngay nhá,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
bật quạt thông gió phòng trẻ em đến mức 3 ngay lập tức,smart.home.increase.level,True,smart.home.set.level,0,smart.home.increase.level
mình cần bạn tăng nhiệt tvs thứ 1 lên 5 phần trăm ở phòng ăn tối 4 nhá,smart.home.increase.level,True,smart.home.increase.percentage,0,smart.home.increase.level
hãy bật đèn trụ cổng 3 2 ở mức 3,smart.home.increase.level,True,smart.home.set.percentage,0,smart.home.increase.level
giúp mình tăng mức độ đèn vách thứ 4,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
tăng lên bóng chùm thứ 4 thêm 1 mức thôi,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
giúp em tăng màn cửa đôi 2 thêm 1 mức nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
hộ mình tăng đến tốc độ bóng tuýp thứ 1 lên mức 3,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
tăng rèm cửa 2 lên 1 bạn ơi thấp quá,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
mình cần bạn tăng nhiệt đèn thả lên 1 phần trăm ở phòng thí nghiệm nhá,smart.home.increase.level,True,smart.home.increase.percentage,0,smart.home.increase.level
chỉnh đèn hắt giúp mình nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
giúp mình tăng mức độ đèn trụ cổng thứ 4,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
hộ mình tăng tốc độ van tưới lên mức 3,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
bạn tăng bóng ốp trần lên mức 1 tại room công ty nhé bạn,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
mình cần bạn tăng nhiệt đèn chùm thứ 4 lên 2 phần trăm ở phòng khách 5 nhá,smart.home.increase.level,True,smart.home.increase.percentage,0,smart.home.increase.level
tăng hắt trần thứ 1 1 lên 1 bạn ơi thấp quá,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
bạn giúp mình tăng thiết bị đèn sưởi 1 lên mức 2 ở phòng lễ tân giúp mình nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
bật tốc độ bóng kiểng 2 phòng ngủ con trai lên mức 5 ngay nhá,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
giúp tôi tăng thêm đèn bàn 4 phòng ăn tối 5 thêm 3 mức,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
tăng đèn treo tường lên 1 hộ mình với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
trợ lý ơi làm ơn tăng độ sáng đèn flash thứ 2 lên giúp tôi,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
tăng giúp mình độ sáng của ốp trần 2 với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
chỉnh bóng thả 1 giúp mình nhé,smart.home.increase.level,True,smart.home.check.status,0,smart.home.increase.level
tăng giúp tôi đèn sân với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
tăng lên loa còi 1 cổng chính 2 thêm 2 mức nữa,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
hãy bật đèn bàn thứ 4 3 ở mức 3,smart.home.increase.level,True,smart.home.set.percentage,0,smart.home.increase.level
tăng giúp mình đèn huỳnh quang thứ 1 ở văn phòng lên mức 3,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
tăng giúp mình đèn cảnh thứ 3 lên mức 5,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
tăng rèm ngang 4 thêm 1 số nữa,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
tăng thêm mọi đèn trụ cổng thứ 1 lên số 5,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
tăng lên tốc độ điều hòa thứ 4 lên số 4,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
tăng quạt thông gió thứ 3 lên mức 5 tại room,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
giúp mình tăng thiết bị quạt 3 lên cấp độ 4 nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
tăng mành cuốn 1 1 lên mức 3 giúp tôi với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
bạn có thể giúp mình thay đổi mức độ của đèn tranh được không tăng nó lên một chút,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
nhất bạn tăng đèn tranh 1 lên một tí hộ bạn với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
cho mình tăng đèn treo tường 1 lên 1,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
tăng giúp tôi đèn vách 2 với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
tăng hết đèn led lên số 5,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
bạn tăng hắt trần thứ 1 lên mức 2 tại room đầu hè 2 nhé bạn,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
tăng đèn tường thứ 1 3 lên mức 3 giúp tôi với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
xin chào bạn ơi bạn giúp mình tăng đèn cổng ở phòng ăn 2 lên mức 4 nhớ,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
mình cần bạn tăng nhiệt màn cửa đơn lên 2 phần trăm ở phòng thờ nhá,smart.home.increase.level,True,smart.home.increase.percentage,0,smart.home.increase.level
tăng bóng vườn lên 5,smart.home.increase.level,True,smart.home.increase.percentage,0,smart.home.increase.level
giúp mình kéo đèn led 2 lên mức 1 nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
tăng thêm tốc độ bóng rủ lên số 5,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
tăng giúp mình độ sáng của động cơ 4 với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
giúp mình tăng thiết bị đèn cảnh lên cấp độ 1 nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
vậy tăng cái bóng thứ 4 lên 1 hộ mình với tối quá,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
bạn giúp mình tăng đèn thứ 2 ở phòng đọc lên mức 5,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
mình cần bạn tăng nhiệt đèn cây 2 lên 2 phần trăm ở phòng ngủ ông bà 2 nhá,smart.home.increase.level,True,smart.home.increase.percentage,0,smart.home.increase.level
tôi cần bạn tăng mức độ đèn cổng thứ 4 4 lên cấp 2 nha,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
hộ mình tăng đến tốc độ loa thứ 4 lên mức 4,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
bạn tăng đèn sân thứ 1 lên mức 1 tại room phòng chờ nhé bạn,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
bạn giúp mình tăng đèn tròn 1 lên mức 4 với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
chỉnh bóng trang trí thứ 1 giúp mình nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
hãy bật điều hòa thứ 1 1 ở mức 3,smart.home.increase.level,True,smart.home.set.percentage,0,smart.home.increase.level
bạn giúp mình tăng thiết bị rèm đôi 3 lên mức 3 ở hành lang 2 giúp mình nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
nhất bạn tăng đèn vách thứ 1 lên một tí hộ bạn với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
giúp mình tăng mức độ bóng hắt,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
tăng giúp mình độ sáng của đèn huỳnh quang thứ 4 với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
bạn giúp mình tăng thiết bị đèn hắt tường thứ 2 lên mức 5 ở phòng trẻ con 3 giúp mình nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
tăng lên tốc độ bóng ốp tường thứ 1 lên số 5,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
xin chào bạn ơi bạn giúp mình tăng rèm ngang thứ 3 ở phòng đợi 4 lên mức 3 nhớ,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
bật rèm ngang 1 thêm 2 số nữa,smart.home.increase.level,True,smart.home.device.onoff,0,smart.home.increase.level
bạn tăng đèn tiết kiệm điện lên mức 3 tại room phòng thực hành nhé bạn,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
bạn giúp mình tăng đèn âm trần 2 lên mức 5 với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
cho mình tăng van nước 4 lên 3,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
nhất bạn tăng mành thứ 3 lên một tí hộ bạn với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
tăng tốc độ kiểng lên số 3,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
tăng bóng thờ thứ 1 lên 1,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
hộ mình tăng thêm tốc độ bóng rủ lên mức 5,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
tôi cần bạn tăng mức độ rèm cửa 1 lên cấp 2 nha,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
bạn giúp mình tăng màn cuốn 1 ở phòng nam 4 lên mức 4,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
giúp em tăng thêm công tắc 3 thêm 2 mức nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
bóng tròn phòng em nhỏ bật thêm 1 mức,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
cho mình tăng van nước thứ 3 lên 3,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
vậy tăng cái đèn downlight lên 3 hộ mình với tối quá,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
bật giúp mình bóng kiểng 1 lên mức 4,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
bạn giúp mình tăng đèn màu sắc thứ 4 lên mức 5 với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
bạn giúp mình tăng thiết bị rèm đơn lên mức 5 ở phòng ngủ 2 giúp mình nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
vậy tăng cái máy lạnh 3 lên 4 hộ mình với tối quá,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
tăng đèn bàn 2 phòng đợi 3 thêm 2 mức nữa,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
hãy tắt thiết bị ốp trần thứ 1 ở phòng trẻ em,smart.home.device.onoff,True,smart.home.set.level,0,smart.home.device.onoff
tắt giúp mình bình nóng lạnh thứ 3 với,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
tắt giúp mình đèn tường 2 với,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
bật bóng vườn tại phòng tắm 3,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bật giúp tôi quạt hút mùi thứ 1 phòng con 4,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
mình muốn bật bóng sân 4 trong phòng họp,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
tắt bóng hoa 2 phòng thực hành 2,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
mình muốn bật đèn rủ 4 trong phòng cuối 4,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
tắt cho mình bóng thứ 4 ở thư viện nhe hihiii,smart.home.device.onoff,True,smart.home.set.percentage,0,smart.home.device.onoff
tắt loa ngoài phòng chung 5,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
tắt hộ cái đèn sợi đốt,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
đèn trụ cổng thứ 4 phòng thờ tắt,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bật cho mình bòng hắt trần ở phòng hội nghị 2 nhe hihiii,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
tắt hộ mình hắt tường thứ 1 ở sảnh,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bật giúp mình đèn tuýp thứ 1 với,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
bật rèm đôi 4 ngoài phòng dành cho nam 4,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
tắt bóng âm trần 4 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
tắt đèn sắc màu 3 ở phòng dành cho nữ,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bạn tắt hộ mình loa còi thứ 3 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bạn tắt giúp mình rèm đôi nhé,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
tắt mành cuốn 4 nhé,smart.home.device.onoff,True,smart.home.check.status,0,smart.home.device.onoff
bật mọi bóng tiết kiệm điện trong phòng đọc,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bật hộ mình cái đèn tiết kiệm điện ở phòng ông chủ 2,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
đèn rủ tắt lên,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
tắt luôn cái đèn bếp nữa,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
tắt cho tôi quạt trần 1 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
tắt hộ cái đèn huỳnh quang,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bạn có thể giúp mình tắt cửa cuốn thứ 1 được không,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
mình cần tắt thiết bị bóng để bàn thứ 3 tại phòng giặt ủi nhé,smart.home.device.onoff,True,smart.home.decrease.percentage,0,smart.home.device.onoff
bực ghê trời thì sáng chang chang thế này giữa ban ngày bật đèn làm gì không biết em tắt dùm anh đèn rủ 2 ở sân trước với,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
tắt hết đèn downlight đi,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bật điều hòa thứ 3 ở nhà bếp 1,smart.home.device.onoff,True,smart.home.set.percentage,0,smart.home.device.onoff
bóng vách tắt lên,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
tắt giúp mình rèm ngang ở bên phòng ăn trưa nhé,smart.home.device.onoff,True,smart.home.check.status,0,smart.home.device.onoff
trợ lý béo tắt bóng compact thứ 3 ở phòng thực hành,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
làm ơn tắt cửa cuốn hiên sau lên,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
mình muốn tắt đèn thờ,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bật hết màn cửa đôi 1 đi,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
mình muốn bật máy lạnh 1,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bật cho mình đèn sắc màu ở phòng trẻ con 2 nhe hihiii,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bật hộ mình đèn thả ở phòng sinh hoạt chung,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bạn tắt hộ mình đèn ốp trần nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bật hộ cái đèn cảnh thứ 4,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
tắt mọi rèm đôi trong phòng bố mẹ,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bạn có thể giúp mình tắt bóng tiết kiệm điện thứ 1 được không,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
bật mỗi đèn compact 1 lên,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
bật giúp mình bóng ở bên phòng trẻ em 1 nhé,smart.home.device.onoff,True,smart.home.set.percentage,0,smart.home.device.onoff
mình muốn tắt led,smart.home.device.onoff,True,smart.home.check.status,0,smart.home.device.onoff
làm ơn bật cho tôi đèn cảnh nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
tắt đèn hắt trần ở hành lang 2,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bật luôn cái đèn huỳnh quang thứ 2 nữa,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
làm ơn tắt ốp trần thứ 4 phòng ngủ con 5 lên,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
tắt thêm đèn sợi đốt nữa,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bật đèn quảng cáo thứ 4 tại phòng 5,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bật thêm bóng ốp trần nữa,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
trợ lý béo tắt đèn hắt trần ở phòng tắm,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bật hộ mình hắt tường 1 ở phòng khách 1 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
xin mời tắt bóng ốp tường thứ 2 phòng thực hành 1,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bạn giúp mình tắt,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
hãy tắt huỳnh quang 4 sân,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
tắt luôn cái tivi nữa,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
mình muốn tắt bóng trang trí thứ 2,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
làm ơn bật mành thứ 2 phòng ăn 3 lên,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
bật bóng 3 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
em ơi tắt đèn vách 3 nhà xe 5 lên nào,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
tắt giúp mình đèn huỳnh quang thứ 2 với,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
eey tắt hộ cái bóng ngủ nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
làm ơn bật kịch bản hiên sau lên,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
bật hắt trần ngoài phòng trẻ em 5,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
tắt giúp mình đèn led thứ 3 ở bên phòng thu 5 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bạn có thể bật đèn lồng thứ 4 giúp tôi không,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
bạn bật hộ mình đèn vách thứ 2 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bật hộ mình bóng treo tường thứ 1 ở phòng là nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bóng sân 4 tắt lên,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
eey bật hộ cái đèn sưởi 2 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bật hộ mình bóng làm việc thứ 4 ở phòng thực hành nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
đèn trần cổng 1 bật,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bạn có thể giúp mình bật rèm đôi được không,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
bạn có thể tắt rèm cửa 2 giúp tôi không,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
làm ơn bật cho tôi rèm cửa thứ 3 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bật đèn rọi thứ 4 ngoài cổng chính 1,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bóng sợi đốt tắt lên,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
có thể bật tivi 4 lên được chưa,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
tắt vô tuyến thứ 1 phòng nam,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
quạt trần tắt lên,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
bật hộ mình cái đèn thờ 3 ở phòng ông chủ 4,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
tắt thêm ti vi 1 nữa,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
hãy bật led 3 phòng ăn sáng,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
màn cuốn 1 phòng sếp 2 tắt,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
hãy bật màn cửa thứ 3 văn phòng 3,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bạn có thể giúp mình tắt bóng đứng 2 được không,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
bật mỗi đèn cảnh thứ 2 lên,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
bật bóng thờ thứ 1 ở phòng cuối,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bật cảnh 3 ngoài phòng ngủ 1,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bật hết bóng để bàn lên,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
hãy tắt thiết bị đèn thờ thứ 4 ở đầu hè,smart.home.device.onoff,True,smart.home.set.percentage,0,smart.home.device.onoff
mình muốn tắt đèn ốp tường thứ 3 trong phòng ăn tối 1,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bật điều hòa 3 phòng ăn trưa 4,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bạn tắt giúp mình đèn sợi đốt 3 nhé,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
tắt mỗi đèn sợi đốt trong phòng hội nghị,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bật cho tôi đèn huỳnh quang nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
tắt đèn hắt nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bạn bật giúp mình đèn âm trần thứ 4 nhé,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
tắt mọi màn cửa đơn đi,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
hãy bật đèn tròn 3 phòng cuối 4,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bật giúp mình đèn vách thứ 1 ở bên đầu hè nhé,smart.home.device.onoff,True,smart.home.set.percentage,0,smart.home.device.onoff
bật giúp tôi bóng huỳnh quang phòng cuối,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
có thể tắt điều hòa thứ 4 lên được chưa,smart.home.device.onoff,True,smart.home.increase.percentage,0,smart.home.device.onoff
mình cần bật thiết bị đèn trang trí 3 tại phòng ngủ ông bà nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bật giúp tôi đèn nhiều màu thứ 1 phòng xông hơi 1,smart.home.device.onoff,True,smart.home.set.color,0,smart.home.device.onoff
bạn có thể bật bóng sưởi thứ 1 giúp tôi không,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
tắt thêm bóng 2 nữa,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
tắt hộ mình cái đèn trang trí thứ 2 ở phòng thu,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
mình muốn tắt bóng downlight thứ 4 trong phòng ngủ ông bà 2,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bật hộ mình rèm đôi 3 ở phòng đợi,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
tắt van nước 1 ở hội trường 4,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
bật mỗi đèn tiết kiệm điện đi,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
tắt luôn cái quạt nữa,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
hãy bật cho tôi đèn kiểng,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
hãy tắt thiết bị cửa cuốn ở phòng sách 2,smart.home.device.onoff,True,smart.home.set.level,0,smart.home.device.onoff
tắt giúp mình đèn quảng cáo thứ 4 với,smart.home.device.onoff,True,smart.home.increase.level,0,smart.home.device.onoff
tắt device bóng compact thứ 4 room quầy lễ tân,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
mình muốn bật bóng treo tường thứ 4 trong phòng thay đồ,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
hãy bật cho tôi đèn nút nhấn 1,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
tắt luôn cái đèn downlight nữa,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
có thể tắt bóng downlight thứ 4 lên được chưa,smart.home.device.onoff,True,smart.home.increase.percentage,0,smart.home.device.onoff
em ơi tắt đèn sưởi thứ 2 phòng nam lên nào,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
