text,filter_text,intent,is_diff,relabel_intent,tag
tắt đèn hắt nhé,tắt nhé,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand B-devicedevice I-devicedevice O
bạn bật giúp mình đèn âm trần thứ 4 nhé,bạn bật giúp mình nhé,smart.home.device.onoff,0,smart.home.device.onoff,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O
tắt mọi màn cửa đơn đi,tắt mọi đi,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand B-allall B-devicedevice I-devicedevice I-devicedevice O
hãy bật đèn tròn 3 phòng cuối 4,hãy bật,smart.home.device.onoff,0,smart.home.device.onoff,O B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom
bật giúp mình đèn vách thứ 1 ở bên đầu hè nhé,bật giúp mình ở bên nhé,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-roomroom I-roomroom O
bật giúp tôi bóng huỳnh quang phòng cuối,bật giúp tôi,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom
có thể tắt điều hòa thứ 4 lên được chưa,có thể tắt lên được chưa,smart.home.device.onoff,0,smart.home.device.onoff,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O
mình cần bật thiết bị đèn trang trí 3 tại phòng ngủ ông bà nhé,mình cần bật thiết bị tại nhé,smart.home.device.onoff,0,smart.home.device.onoff,O O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom O
bật giúp tôi đèn nhiều màu thứ 1 phòng xông hơi 1,bật giúp tôi,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom
bạn có thể bật bóng sưởi thứ 1 giúp tôi không,bạn có thể bật giúp tôi không,smart.home.device.onoff,0,smart.home.device.onoff,O O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O
tắt thêm bóng 2 nữa,tắt thêm nữa,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O B-devicedevice I-devicedevice O
tắt hộ mình cái đèn trang trí thứ 2 ở phòng thu,tắt hộ mình cái ở,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom
mình muốn tắt bóng downlight thứ 4 trong phòng ngủ ông bà 2,mình muốn tắt trong,smart.home.device.onoff,0,smart.home.device.onoff,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom
bật hộ mình rèm đôi 3 ở phòng đợi,bật hộ mình ở,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom
tắt van nước 1 ở hội trường 4,tắt ở,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom
bật mỗi đèn tiết kiệm điện đi,bật mỗi đi,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand B-allall B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
tắt luôn cái quạt nữa,tắt luôn cái nữa,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O O B-devicedevice O
hãy bật cho tôi đèn kiểng,hãy bật cho tôi đèn,smart.home.device.onoff,0,smart.home.device.onoff,O O O O O B-devicedevice
hãy tắt thiết bị cửa cuốn ở phòng sách 2,hãy tắt thiết bị ở,smart.home.device.onoff,0,smart.home.device.onoff,O B-commandcommand O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom
tắt giúp mình đèn quảng cáo thứ 4 với,tắt giúp mình với,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O
tắt device bóng compact thứ 4 room quầy lễ tân,tắt device room,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom
mình muốn bật bóng treo tường thứ 4 trong phòng thay đồ,mình muốn bật trong,smart.home.device.onoff,0,smart.home.device.onoff,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom
hãy bật cho tôi đèn nút nhấn 1,hãy bật cho tôi đèn,smart.home.device.onoff,0,smart.home.device.onoff,O O O O O B-devicedevice I-devicedevice I-devicedevice
tắt luôn cái đèn downlight nữa,tắt luôn cái nữa,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O O B-devicedevice I-devicedevice O
có thể tắt bóng downlight thứ 4 lên được chưa,có thể tắt lên được chưa,smart.home.device.onoff,0,smart.home.device.onoff,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O
em ơi tắt đèn sưởi thứ 2 phòng nam lên nào,em ơi tắt lên nào,smart.home.device.onoff,0,smart.home.device.onoff,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom O O
bạn bật giúp mình bóng 3 nhé,bạn bật giúp mình nhé,smart.home.device.onoff,0,smart.home.device.onoff,O B-commandcommand O O B-devicedevice I-devicedevice O
tắt đèn tường thứ 2 ở công ty,tắt ở,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom
eey bật hộ cái đèn đứng nhé,eey bật hộ cái nhé,smart.home.device.onoff,0,smart.home.device.onoff,O B-commandcommand O O B-devicedevice I-devicedevice O
bạn tắt hộ mình đèn trang trí 3 nhé,bạn tắt hộ mình nhé,smart.home.device.onoff,0,smart.home.device.onoff,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
em ơi tắt mành cuốn thứ 2 bếp 3 lên nào,em ơi tắt lên nào,smart.home.device.onoff,0,smart.home.device.onoff,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom O O
bật rèm thứ 2 ở ga ra,bật ở,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom
bực ghê trời thì sáng chang chang thế này giữa ban ngày bật đèn làm gì không biết em tắt dùm anh đèn tranh ở cơ quan với,bực ghê trời thì sáng chang chang thế này giữa ban ngày bật đèn làm gì không biết em tắt dùm anh ở với,smart.home.device.onoff,0,smart.home.device.onoff,O O O O O O O O O O O O O O O O O O O B-commandcommand O O B-devicedevice I-devicedevice O B-roomroom I-roomroom O
trợ lý béo tắt đèn âm trần thứ 1 ở cổng chính,trợ lý béo tắt ở,smart.home.device.onoff,0,smart.home.device.onoff,O O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom
xin mời bật bóng treo tường 3 phòng ông chủ 3,xin mời bật,smart.home.device.onoff,0,smart.home.device.onoff,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom
bạn tắt giúp mình đèn trang trí thứ 1 nhé,bạn tắt giúp mình nhé,smart.home.device.onoff,0,smart.home.device.onoff,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O
bật cho mình đèn màu ở phòng thu nhe hihiii,bật cho mình ở nhe hihiii,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O O B-devicedevice I-devicedevice O B-roomroom I-roomroom O O
bực ghê trời thì sáng chang chang thế này giữa ban ngày bật đèn làm gì không biết em bật dùm anh âm thanh đa vùng ở phòng trẻ em với,bực ghê trời thì sáng chang chang thế này giữa ban ngày bật đèn làm gì không biết em bật dùm anh ở với,smart.home.device.onoff,0,smart.home.device.onoff,O O O O O O O O O O O O O O O O O O O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O
tắt hộ mình màn cuốn ở phòng đợi 3 nhé,tắt hộ mình ở nhé,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O
tắt hộ mình cái đèn ốp trần 1 ở hè sau 1,tắt hộ mình cái ở,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom
bật cho tôi hắt tường thứ 3 nhé,bật cho tôi nhé,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
bóng hắt tường thứ 4 phòng thí nghiệm bật,bật,smart.home.device.onoff,0,smart.home.device.onoff,B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom B-commandcommand
làm ơn tắt cho tôi động cơ thứ 1 nhé,làm ơn tắt cho tôi nhé,smart.home.device.onoff,0,smart.home.device.onoff,O O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
tắt hộ mình đèn sợi đốt ở sân trước,tắt hộ mình ở,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom
bật mọi bóng đi,bật mọi đi,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand B-allall B-devicedevice O
bật cho mình đèn sợi đốt 2 ở phòng ngủ con trai 4 nhe hihiii,bật cho mình ở nhe hihiii,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom O O
mình cần bật thiết bị đèn ngủ tại phòng tắm xông hơi 4 nhé,mình cần bật thiết bị tại nhé,smart.home.device.onoff,0,smart.home.device.onoff,O O B-commandcommand O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom O
bạn bật hộ mình rèm cửa 1 nhé,bạn bật hộ mình nhé,smart.home.device.onoff,0,smart.home.device.onoff,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O
trợ lý béo tắt rèm ngang ở nhà tắm 1,trợ lý béo tắt ở,smart.home.device.onoff,0,smart.home.device.onoff,O O O B-commandcommand B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom
bật hết ti vi 3 lên,bật hết lên,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand B-allall B-devicedevice I-devicedevice I-devicedevice O
hãy bật cho tôi đèn kịch bản 3,hãy bật cho tôi đèn,smart.home.device.onoff,0,smart.home.device.onoff,O O O O O B-devicedevice I-devicedevice I-devicedevice
xin mời bật mành thứ 2 quầy lễ tân 5,xin mời bật,smart.home.device.onoff,0,smart.home.device.onoff,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom
có thể bật bóng sưởi lên được chưa,có thể bật lên được chưa,smart.home.device.onoff,0,smart.home.device.onoff,O O B-commandcommand B-devicedevice I-devicedevice O O O
bật hộ cái van nước,bật hộ cái,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O O B-devicedevice I-devicedevice
eey bật hộ cái bóng sưởi thứ 4 nhé,eey bật hộ cái nhé,smart.home.device.onoff,0,smart.home.device.onoff,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
xin mời bật đèn học vườn sau 2,xin mời bật,smart.home.device.onoff,0,smart.home.device.onoff,O O B-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom
bật hộ mình cái đèn đứng 3 ở phòng ăn trưa 1,bật hộ mình cái ở,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O O O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom
tắt hắt tường 4 phòng giặt ủi,tắt,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom
em ơi tắt bóng hắt 2 phòng tiếp đón lên nào,em ơi tắt lên nào,smart.home.device.onoff,0,smart.home.device.onoff,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O O
tắt quạt trần 3 nhé,tắt nhé,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O
tắt mọi đèn ốp trần trong phòng thay đồ,tắt mọi trong,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand B-allall B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom
bạn có thể giúp mình tắt bình nóng lạnh 3 được không,bạn có thể giúp mình tắt được không,smart.home.device.onoff,0,smart.home.device.onoff,O O O O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O
bạn giúp mình bật,bạn giúp mình bật,smart.home.device.onoff,0,smart.home.device.onoff,O O O B-commandcommand
xin mời tắt công tắc sân vườn,xin mời tắt,smart.home.device.onoff,0,smart.home.device.onoff,O O B-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom
bật mành đôi 3 tại cổng 3,bật tại,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom
hãy tắt thiết bị đèn để bàn thứ 4 ở phòng hội nghị 3,hãy tắt thiết bị ở,smart.home.device.onoff,0,smart.home.device.onoff,O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom
bật device cảnh 1 room nhà xe 4,bật device room,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom
mình cần bật thiết bị nút nhấn tại phòng dành cho nữ nhé,mình cần bật thiết bị tại nhé,smart.home.device.onoff,0,smart.home.device.onoff,O O B-commandcommand O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom O
tắt bóng ốp trần ở phòng con 5,tắt ở,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom
bạn có thể tắt điều hòa 2 giúp tôi không,bạn có thể tắt giúp tôi không,smart.home.device.onoff,0,smart.home.device.onoff,O O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice O O O
cửa cuốn phòng ăn trưa 2 tắt,tắt,smart.home.device.onoff,0,smart.home.device.onoff,B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom B-commandcommand
tắt hộ mình động cơ thứ 4 ở phòng trẻ em 1,tắt hộ mình ở,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom
làm ơn tắt cho tôi đèn bàn 2 nhé,làm ơn tắt cho tôi nhé,smart.home.device.onoff,0,smart.home.device.onoff,O O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O
làm ơn tắt cho tôi bóng ngủ thứ 2 nhé,làm ơn tắt cho tôi nhé,smart.home.device.onoff,0,smart.home.device.onoff,O O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
làm ơn bật đèn học 4 phòng ăn trưa lên,làm ơn bật lên,smart.home.device.onoff,0,smart.home.device.onoff,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O
em ơi bật bóng chùm thứ 3 phòng nghỉ ngơi 4 lên nào,em ơi bật lên nào,smart.home.device.onoff,0,smart.home.device.onoff,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O O
bật giúp tôi downlight thứ 1 phòng hội nghị 4,bật giúp tôi,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom
trợ lý béo tắt nóng lạnh 2 ở thư viện,trợ lý béo tắt ở,smart.home.device.onoff,0,smart.home.device.onoff,O O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom
bật device đèn compact 4 room hiên sau,bật device room,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom
hãy tắt thiết bị bóng tường ở sân sau 1,hãy tắt thiết bị ở,smart.home.device.onoff,0,smart.home.device.onoff,O B-commandcommand O O B-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom
tắt thêm ốp tường nữa,tắt thêm nữa,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O B-devicedevice I-devicedevice O
bực ghê trời thì sáng chang chang thế này giữa ban ngày bật đèn làm gì không biết em tắt dùm anh quạt ở vườn sau 5 với,bực ghê trời thì sáng chang chang thế này giữa ban ngày bật đèn làm gì không biết em tắt dùm anh ở với,smart.home.device.onoff,0,smart.home.device.onoff,O O O O O O O O O O O O O O O O O O O B-commandcommand O O B-devicedevice O B-roomroom I-roomroom I-roomroom O
tắt hộ cái quạt trần thứ 4,tắt hộ cái,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice
mình cần tắt thiết bị bóng trụ cổng 2 tại phòng ngủ 1 nhé,mình cần tắt thiết bị tại nhé,smart.home.device.onoff,0,smart.home.device.onoff,O O B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom O
mình muốn tắt bóng compact thứ 4,mình muốn tắt,smart.home.device.onoff,0,smart.home.device.onoff,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice
bật đèn quảng cáo thứ 4 ở nhà bếp 3,bật ở,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom
hãy tắt đèn tường 4 phòng em nhỏ 4,hãy tắt,smart.home.device.onoff,0,smart.home.device.onoff,O B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom
bật giúp tôi bóng âm trần 1 phòng giặt,bật giúp tôi,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom
có thể tắt huỳnh quang thứ 3 lên được chưa,có thể tắt lên được chưa,smart.home.device.onoff,0,smart.home.device.onoff,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O
tắt quạt thứ 1 tại phòng sinh hoạt chung 2,tắt tại,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom
tắt kịch bản 3 ở đại sảnh,tắt ở,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom
bật ốp trần thứ 3 phòng lễ tân,bật,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom
hãy bật cho tôi đèn bóng làm việc thứ 1,hãy bật cho tôi đèn,smart.home.device.onoff,0,smart.home.device.onoff,O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice
eey tắt hộ cái tvs 2 nhé,eey tắt hộ cái nhé,smart.home.device.onoff,0,smart.home.device.onoff,O B-commandcommand O O B-devicedevice I-devicedevice O
tắt device bình nóng lạnh thứ 4 room phòng sinh hoạt chung,tắt device room,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom
hãy bật cho tôi đèn đèn trần thứ 3,hãy bật cho tôi đèn,smart.home.device.onoff,0,smart.home.device.onoff,O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice
bật hết đèn ốp trần 4 lên,bật hết lên,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand B-allall B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
bật mọi bóng thờ 4 trong phòng giặt 5,bật mọi trong,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand B-allall B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom
bực ghê trời thì sáng chang chang thế này giữa ban ngày bật đèn làm gì không biết em tắt dùm anh loa ở văn phòng 3 với,bực ghê trời thì sáng chang chang thế này giữa ban ngày bật đèn làm gì không biết em tắt dùm anh ở với,smart.home.device.onoff,0,smart.home.device.onoff,O O O O O O O O O O O O O O O O O O O B-commandcommand O O B-devicedevice O B-roomroom I-roomroom I-roomroom O
tắt đèn âm trần thứ 1 tại nhà để xe 2,tắt tại,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom I-roomroom
tắt device đèn rủ 4 room quầy lễ tân,tắt device room,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O B-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom I-roomroom
tắt hộ mình đèn ngủ thứ 1 ở ban công nhé,tắt hộ mình ở nhé,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-roomroom I-roomroom O
bật giúp mình máy lạnh thứ 3 ở bên phòng tiếp đón nhé,bật giúp mình ở bên nhé,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-roomroom I-roomroom I-roomroom O
bạn có thể tắt đèn led thứ 3 giúp tôi không,bạn có thể tắt giúp tôi không,smart.home.device.onoff,0,smart.home.device.onoff,O O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O
tắt cho tôi bóng sưởi thứ 3 nhé,tắt cho tôi nhé,smart.home.device.onoff,0,smart.home.device.onoff,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
mở đèn tranh thứ 4 có độ sáng 6 phần trăm,mở có độ sáng phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
đóng giúp mình cột đèn 1 với,đóng giúp mình với,smart.home.set.percentage,True,smart.home.device.onoff,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O
cài đặt bóng đứng 1 sáng 32 phần trăm,cài đặt sáng phần trăm,smart.home.set.percentage,True,smart.home.device.onoff,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
đóng đèn treo tường thứ 3 tầng thượng 5 ở mức 47 phần trăm,đóng tầng thượng ở mức phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
đóng rèm ngang thứ 1 ở mức 71 phần trăm,đóng ở mức phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
đặt điều hòa 3 có độ sáng 81 phần trăm,đặt có độ sáng phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
giúp mình mở bóng rọi 4 ở 85 phần trăm tại phòng phòng chứa đồ 2 nhé,giúp mình mở ở phần trăm tại phòng nhé,smart.home.set.percentage,0,smart.home.set.percentage,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O O B-roomroom I-roomroom I-roomroom I-roomroom O
bật 2 phần trăm đèn nhiều màu thứ 2 lại,bật phần trăm lại,smart.home.set.percentage,True,smart.home.device.onoff,B-commandcommand B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O
thiết bị rèm đôi thứ 4,thiết bị,smart.home.set.percentage,True,smart.home.device.onoff,O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice
bật đèn tường thứ 1 72 phần trăm,bật phần trăm,smart.home.set.percentage,True,smart.home.device.onoff,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
có thể mở rèm cửa ở mức 3 phần trăm không,có thể mở ở mức phần trăm không,smart.home.set.percentage,0,smart.home.set.percentage,O O B-commandcommand B-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
cài đặt giúp mình bóng hắt tường thứ 2 với,cài đặt giúp mình với,smart.home.set.percentage,True,smart.home.device.onoff,B-commandcommand I-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O
đặt giúp mình đèn âm trần 3 với,đặt giúp mình với,smart.home.set.percentage,True,smart.home.device.onoff,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O
đặt quạt thứ 2 mức 78 phần trăm garage 1,đặt mức phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage B-roomroom I-roomroom
tôi muốn bật đèn cảnh thứ 1,tôi muốn bật,smart.home.set.percentage,True,smart.home.device.onoff,O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice
có thể mở bóng ngủ thứ 3 ở mức 46 phần trăm không,có thể mở ở mức phần trăm không,smart.home.set.percentage,0,smart.home.set.percentage,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
bạn đóng giúp mình cái đèn tròn 4 được không,bạn đóng giúp mình cái được không,smart.home.set.percentage,0,smart.home.set.percentage,O B-commandcommand O O O B-devicedevice I-devicedevice I-devicedevice O O
giúp tôi mở đèn ngủ ở mức 7 phần trăm nhé,giúp tôi mở ở mức phần trăm nhé,smart.home.set.percentage,0,smart.home.set.percentage,O O B-commandcommand B-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage O
cài đặt bóng đứng ở mức 63 phần trăm,cài đặt ở mức phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,B-commandcommand I-commandcommand B-devicedevice I-devicedevice O O B-final-valuesyspercentage I-final-valuesyspercentage I-final-valuesyspercentage
giúp tôi mở đèn màu sắc thứ 2 nhé,giúp tôi mở nhé,smart.home.set.percentage,True,smart.home.device.onoff,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O
