text,tag,intent
chuyến bay muộn nhất từ hà nội đến huế có phục vụ bữa ăn,O O B-flight_mod I-flight_mod O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-meal I-meal,flight
cho tôi biết giá vé hạng hai khứ hồi từ đà lạt đến đà nẵng,O O O O O B-class_type I-class_type B-round_trip I-round_trip O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,airfare
rạch giá đến huế,B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,flight
chi phí của các chuyến bay từ huế đến thành phố hồ chí minh là bao nhiêu,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name O O O,airfare
cho tôi biết các chuyến bay từ vân đồn đến washington dc vào tối thứ năm,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name,flight
cho tôi biết tất cả các chuyến bay từ thành phố hồ chí minh đến khu vực washington dc,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O O O B-toloc.city_name B-toloc.state_code,flight
hãng hàng không continental có bao nhiêu chuyến bay với loại mã dịch vụ f,B-airline_name I-airline_name I-airline_name I-airline_name O O O O O O O O O O B-fare_basis_code,quantity
tôi muốn bay từ hạ long đến thành phố vinh,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
các chuyến bay từ hà nội đến phú quốc,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
những chuyến bay nào được cung cấp bởi hãng hàng không jetstar,O O O O O O O O B-airline_name I-airline_name I-airline_name I-airline_name,flight
liệt kê các chuyến bay hàng ngày từ vinh đến đà lạt với dịch vụ hạng nhất,O O O O O B-flight_days I-flight_days O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-class_type I-class_type,flight
cho tôi biết tất cả các chuyến bay của midwest express từ detroit đến chicago,O O O O O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name,flight
cho tôi biết các chuyến bay vào thứ sáu từ quy nhơn đến cà mau,O O O O O O O B-depart_date.day_name I-depart_date.day_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
liệt kê các chuyến bay từ hà nội đến thessaloniki khởi hành vào sáng sớm ngày 6 tháng 8,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-depart_time.period_of_day B-depart_time.period_mod B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name,flight
giá vé hạng hạng hai của các chuyến bay từ cần thơ đến hạ long là bao nhiêu,O O O B-class_type I-class_type O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O,airfare
chuyến bay hạng hai số hiệu vn 343 từ hà nội đến huế có phục vụ bữa sáng không,O O B-class_type I-class_type O O B-airline_code B-flight_number O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-meal_description I-meal_description O,flight
có chuyến bay nào khởi hành từ hà nội đến maldives không,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,flight
"vâng , tôi đang tìm một chuyến bay giữa dublin và hà nội với một điểm dừng ở helsinki , bạn có chuyến bay nào phù hợp không",O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O B-stoploc.city_name O O O O O O O O O,flight
cho tôi xem các chuyến bay khởi hành từ đà nẵng đến washington dc vào sáng thứ năm,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name,flight
cho tôi biết tất cả các chuyến bay không dừng từ thành phố hồ chí minh đến helsinki-vantaa,O O O O O O O O B-flight_stop I-flight_stop O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.airport_name,flight
chuyến bay nào là chuyến bay rẻ nhất từ huế đến côn đảo,O O O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
tất cả các chuyến bay vào thứ hai từ huế đến côn đảo của vietnam airlines,O O O O O O B-depart_date.day_name I-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name,flight
hãng hàng không nào bay giữa hà nội và thành phố vinh,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,airline
hiển thị tất cả các chuyến bay từ đà nẵng đến đà lạt khởi hành sau 4 giờ chiều,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time,flight
có các chuyến bay buổi chiều nào còn vé từ huế đến thành phố hồ chí minh vào các ngày thứ tư,O O O O B-depart_time.period_of_day I-depart_time.period_of_day O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name O O O B-depart_date.day_name I-depart_date.day_name,flight
bạn có chuyến bay từ sài gòn đến helsinki có điểm dừng ở bangkok không,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name O,flight
tôi muốn đi từ huế,O O O O B-fromloc.city_name,flight
tìm một chuyến bay từ san diego đến dublin với một chặng dừng ở dc của hãng hàng không finnair,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O O B-stoploc.state_code O B-airline_name I-airline_name I-airline_name I-airline_name,flight
liệt kê các chuyến bay không dừng vào chủ nhật từ hà nội đến cam ranh và các chuyến bay không dừng vào chủ nhật từ điện biên phủ đến cam ranh,O O O O O B-flight_stop I-flight_stop O B-arrive_date.day_name I-arrive_date.day_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-flight_stop I-flight_stop O B-arrive_date.day_name I-arrive_date.day_name O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
chuyến bay sớm nhất giữa singapore và huế có phục vụ bữa sáng,O O B-flight_mod I-flight_mod O B-fromloc.city_name O B-toloc.city_name O O O B-meal_description I-meal_description,flight
vui lòng liệt kê chi phí cho tất cả các chuyến bay từ pleiku đến sân bay nội bài vào chủ nhật tới,O O O O O O O O O O O O O B-fromloc.city_name O B-toloc.airport_name I-toloc.airport_name I-toloc.airport_name I-toloc.airport_name O B-depart_date.day_name I-depart_date.day_name B-depart_date.date_relative,airfare
tìm một chuyến bay của hãng hàng không jetstar rời hà nội và đến huế,O O O O O B-airline_name I-airline_name I-airline_name I-airline_name O B-fromloc.city_name I-fromloc.city_name O O B-toloc.city_name,flight
cho tôi biết tất cả các chuyến bay đến huế từ sài gòn cần thơ và hà nội,O O O O O O O O O B-toloc.city_name O B-fromloc.city_name I-fromloc.city_name B-fromloc.city_name I-fromloc.city_name O B-fromloc.city_name I-fromloc.city_name,flight
cho tôi giá vé rẻ nhất từ phú quốc đến hà nội khởi hành vào một ngày chủ nhật,O O O O B-cost_relative I-cost_relative O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O B-depart_date.day_name I-depart_date.day_name,airfare
bạn có thể cho tôi biết những chuyến bay khứ hồi rẻ nhất giữa huế và buôn ma thuột được không,O O O O O O O O O B-round_trip I-round_trip B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O O,flight
các chuyến bay từ hà nội đến thành phố hồ chí minh,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
cho tôi biết các chuyến bay từ tampa đến thành phố hồ chí minh,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
liệt kê tất cả các chuyến bay từ hà nội đến đà nẵng vào ngày 31 tháng 7,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name,flight
cho tôi xem tất cả các chuyến bay từ đà nẵng đến thành phố vinh,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
"tôi muốn tìm một chuyến bay đi từ sân bay liên khương đến cà mau , tôi muốn chuyến bay của vietnam airlines và đến cà mau vào khoảng 10 giờ tối",O O O O O O O O B-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name O B-toloc.city_name I-toloc.city_name O O O O O O B-airline_name I-airline_name O O B-toloc.city_name I-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time I-arrive_time.time,flight
tôi muốn một chuyến bay từ huế đến manila,O O O O O O B-fromloc.city_name O B-toloc.city_name,flight
bạn có chuyến bay nào từ phú quốc đến hạ long vào thứ ba tới không,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name I-depart_date.day_name B-depart_date.date_relative O,flight
liệt kê các chuyến bay từ thanh hóa đến thành phố hồ chí minh,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
cho tôi biết các chuyến bay từ đồng hới đến thành phố hồ chí minh khởi hành sau 5 giờ chiều,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time,flight
tôi muốn đặt một chuyến bay vào ngày 26 tháng 5 đi từ chu lai đến cà mau và là một chuyến bay thẳng nếu có thể,O O O O O O O B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O B-connect O O O,flight
liệt kê tất cả các chuyến bay khởi hành vào sáng thứ năm từ thành phố hà nội đến phú quốc,O O O O O O O O O O B-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
tìm cho tôi biết các chuyến bay không dừng giữa hà nội và đà lạt khởi hành vào buổi chiều trong khoảng từ 12 giờ đến 2 giờ,O O O O O O O B-flight_stop I-flight_stop O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-depart_time.period_of_day I-depart_time.period_of_day O O O B-depart_time.start_time I-depart_time.start_time O B-depart_time.end_time I-depart_time.end_time,flight
chuyến bay nào từ cam ranh đến hải phòng,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
cho tôi biết các chuyến bay từ thành phố hồ chí minh đến washington dc vào ngày 20 tháng mười một,O O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O O O O B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name I-depart_date.month_name,flight
cho tôi biết các chuyến bay từ thanh hóa đến thành phố hồ chí minh,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
cho tôi biết các chuyến bay đi từ hà nội đến huế đến vào sáng thứ tư,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-arrive_time.period_of_day B-arrive_date.day_name I-arrive_date.day_name,flight
giải thích mã hạn chế ap 57,O O O O O B-restriction_code I-restriction_code,restriction
cho tôi biết các chuyến bay từ phú quốc đến côn đảo,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
hiển thị tất cả các chuyến bay từ đà lạt đến hà nội trong ngày 30 tháng 7,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name,flight
dịch vụ xe limousine ở toronto,O O B-transport_type I-transport_type O B-city_name,ground_service
tất cả các chuyến bay từ cam ranh đến hải phòng,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
lịch trình của các chuyến bay từ cần thơ đến hà nội vào ngày 17 tháng 8,B-flight_time I-flight_time O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name,flight_time
vui lòng liệt kê các chuyến bay không dừng từ cam ranh đến hà nội của jetstar,O O O O O O O B-flight_stop I-flight_stop O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name,flight
giao thông đường bộ ở auckland,O O O O O B-city_name,ground_service
cho tôi biết các chuyến bay vào đêm thứ hai sau 8 giờ tối từ đà lạt đến hà nội,O O O O O O O B-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
tôi muốn một chuyến bay từ thành phố đồng hới đến cần thơ hạ cánh vào khoảng 6 giờ tối,O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time I-arrive_time.time,flight
tôi muốn bay từ hà nội đến ulaanbaatar,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,flight
cho tôi biết các chuyến bay của vietjet từ cần thơ đến hà nội,O O O O O O O B-airline_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
cho tôi biết những loại máy bay mà hãng hàng không bamboo airways sử dụng,O O O O O O O O B-airline_name I-airline_name I-airline_name I-airline_name I-airline_name O O,aircraft
cho tôi biết các chuyến bay từ huế đến hạ long,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
cho tôi biết tất cả các chuyến bay từ hạ long đến phú quốc,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
hãng hàng không us là hãng hàng không nào,O O O B-airline_code O O O O O,abbreviation
tôi muốn một chuyến bay từ pleiku đến thành phố thanh hóa,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
có loại phương tiện giao thông đường bộ nào ở washington dc,O O O O O O O O O O B-city_name B-state_code,ground_service
những chuyến bay nào còn chỗ giữa thành phố vinh và quy nhơn vào ngày 16 tháng 9,O O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name,flight
đà nẵng đến thành phố vinh,B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
cho tôi biết các chuyến bay khởi hành từ hà nội vào ngày 20 tháng 7 đến turin,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name O B-toloc.city_name,flight
chuyến bay từ đà nẵng đến thường châu,O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
cho tôi biết các chuyến bay từ atlanta đến washington dc vào đêm thứ tư và sáng thứ năm,O O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name O B-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name,flight
bạn có chuyến bay nào vào sáng ngày 20 tháng 9 của vietnam airlines từ bắc kinh đến thành phố hồ chí minh và có một điểm dừng ở hà nội không,O O O O O O B-depart_time.period_of_day B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name O B-airline_name I-airline_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name O O B-flight_stop I-flight_stop I-flight_stop O B-stoploc.city_name I-stoploc.city_name O,flight
giá vé từ hà nội đến tokyo trên vietnam airlines là bao nhiêu,O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O O O,airfare
có những chuyến bay nào từ đà lạt đến côn đảo vào sáng thứ hai,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.period_of_day B-depart_date.day_name I-depart_date.day_name,flight
vui lòng liệt kê các chuyến bay từ pleiku đến thanh hóa,O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
tôi muốn một chuyến bay khứ hồi từ đồng hới đến côn đảo khởi hành vào thứ tư ngày 16 tháng 6 đến côn đảo vào buổi tối khoảng 7 giờ và trở về đồng hới vào buổi tối ngày hôm sau khoảng 7 giờ hãng hàng không nào có chuyến bay phù hợp với tuyến đường đó,O O O O O B-round_trip I-round_trip O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-depart_date.day_name I-depart_date.day_name B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name O B-toloc.city_name I-toloc.city_name O B-arrive_time.period_of_day I-arrive_time.period_of_day B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O O O B-toloc.city_name I-toloc.city_name O B-arrive_time.period_of_day I-arrive_time.period_of_day O O B-return_date.date_relative B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O O O O O O O O O O O O O,airline
giá vé hạng nhất từ hà nội đến thành phố hồ chí minh là bao nhiêu,O O B-class_type I-class_type O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name O O O,airfare
chuyến bay buổi sáng từ hà nội đến thành phố vinh,O O B-depart_time.period_of_day I-depart_time.period_of_day O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
tôi muốn một chuyến bay từ hà nội đến rạch giá khởi hành lúc 2 rưỡi ngày 20 tháng 8,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-depart_time.time I-depart_time.time B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name,flight
có những chuyến bay nào từ hạ long đến cần thơ vào thứ năm,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name I-depart_date.day_name,flight
cho tôi biết các chuyến bay còn chỗ từ thành phố hồ chí minh đến hà nội vào ngày 24 tháng 11,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name,flight
các chuyến bay từ cam ranh khánh hòa đến cleveland ohio,O O O O B-fromloc.city_name I-fromloc.city_name B-fromloc.state_name I-fromloc.state_name O B-toloc.city_name B-toloc.state_name,flight
chuyến bay sớm nhất từ hà nội đến cần thơ có phục vụ bữa ăn,O O B-flight_mod I-flight_mod O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-meal I-meal,flight
cho tôi biết tất cả các chuyến bay của hãng hàng không vietnam airlines khởi hành từ huế,O O O O O O O O O B-airline_name I-airline_name I-airline_name I-airline_name I-airline_name O O O B-fromloc.city_name,flight
cho tôi chuyến bay rẻ nhất từ phú quốc đến cam ranh,O O O O B-cost_relative I-cost_relative O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
"ok , bây giờ tôi muốn biết thông tin về một chuyến bay vào ngày 27 tháng 4 từ buôn ma thuột đến hạ long khởi hành vào sáng sớm khoảng 8 giờ",O O O O O O O O O O O O O O B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-depart_time.period_of_day B-depart_time.period_mod B-depart_time.time_relative B-depart_time.time I-depart_time.time,flight
tôi muốn đặt một chuyến bay từ côn đảo đến đồng hới vào ngày 4 tháng 6,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name,flight
cho tôi biết tất cả các chuyến bay từ cà mau đến tuy hòa khởi hành sau giữa trưa ngày thứ tư và trước giữa trưa ngày thứ năm,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_date.day_name I-depart_date.day_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_date.day_name I-depart_date.day_name,flight
có chuyến bay nào giữa điện biên phủ và đà nẵng sử dụng máy bay a320 không,O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-aircraft_code O,flight
tất cả các chuyến bay từ vân đồn quảng ninh đến thành phố cam ranh tỉnh khánh hòa,O O O O O O B-fromloc.city_name I-fromloc.city_name B-fromloc.state_name I-fromloc.state_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name B-toloc.state_name I-toloc.state_name I-toloc.state_name,flight
cho tôi xem giá vé của các chuyến bay khởi hành vào các ngày thứ ba từ huế đến đà lạt,O O O O O O O O O O O O O O B-depart_date.day_name I-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,airfare
chuyến bay cuối cùng từ đà lạt đến hà nội vào buổi tối,O O B-flight_mod I-flight_mod O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.period_of_day I-depart_time.period_of_day,flight
chuyến bay không dừng sớm nhất từ hà nội đến thành phố hồ chí minh,O O B-flight_stop I-flight_stop B-flight_mod I-flight_mod O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name I-toloc.city_name,flight
xin liệt kê các chuyến bay thứ sáu từ thanh hóa đến hat yai của hãng hàng không jetstar vào buổi tối,O O O O O O B-depart_date.day_name I-depart_date.day_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name I-airline_name I-airline_name O B-depart_time.period_of_day I-depart_time.period_of_day,flight
cho tôi biết các chuyến bay từ huế đến hà nội vào thứ tư,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name I-depart_date.day_name,flight
chuyến bay buổi chiều muộn nhất mà tôi có thể đi từ thanh hóa đến hat yai trên khoang hạng nhất là chuyến bay nào,O O B-depart_time.period_of_day I-depart_time.period_of_day B-flight_mod I-flight_mod O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-class_type I-class_type O O O O,flight
cho tôi giá vé thấp nhất cho một chuyến bay khứ hồi từ đà nẵng đến đà lạt,O O O O B-cost_relative I-cost_relative O O O O B-round_trip I-round_trip O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,airfare
qatar airways có chuyến bay nào từ dubai đến đà nẵng không,B-airline_name I-airline_name O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,flight
cho tôi biết tất cả các chuyến bay từ hà nội hoặc điện biên phủ hoặc hạ long đến đà nẵng,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name B-or B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name B-or B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
giá vé thấp nhất từ huế đến rạch giá là bao nhiêu,O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O,airfare
những hãng hàng không nào có chuyến bay từ huế đến hải phòng,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,airline
chuyến bay nào rẻ nhất từ huế đến phú quốc,O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
cho tôi biết giá của chuyến bay vj 312 từ cần thơ đến hà nội,O O O O O O O B-airline_code B-flight_number O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,airfare
chuyến bay một chiều rẻ nhất từ hạ long đến côn minh,O O B-round_trip I-round_trip B-cost_relative I-cost_relative O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
tôi có thể đáp chuyến bay từ huế đến cần thơ vào ngày thứ tư lúc mấy giờ ?,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name I-depart_date.day_name I-depart_date.day_name O B-flight_time I-flight_time O,flight_time
cho tôi biết các chuyến bay đi từ hải phòng đến melbourne nối chuyến ở sài gòn,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name I-stoploc.city_name,flight
các chuyến bay từ hà nội đến đà nẵng khởi hành vào ngày mai,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-depart_date.today_relative I-depart_date.today_relative,flight
hp nghĩa là gì,B-airline_code O O O,abbreviation
tôi cần một chuyến bay từ hạ long đến phú quốc kiên giang vào thứ hai tới,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-toloc.state_name I-toloc.state_name O B-depart_date.day_name I-depart_date.day_name B-depart_date.date_relative,flight
chuyến bay từ hà nội của emirates khởi hành lúc 7h05 đến amsterdam có một điểm dừng phải không,O O O B-fromloc.city_name I-fromloc.city_name O B-airline_name O O O B-depart_time.time O B-toloc.city_name O B-flight_stop I-flight_stop I-flight_stop O O,flight
tìm cho tôi chuyến bay sớm nhất từ hạ long đến seoul vào bất kỳ ngày nào trong tuần,O O O O O B-flight_mod I-flight_mod O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O O O O,flight
các chuyến bay từ côn đảo đến hạ long,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
có chuyến bay nào khởi hành vào đêm muộn từ cà mau đến pleiku vào thứ tư ngày 19 tháng 5 không,O O O O O O O B-flight_mod I-flight_mod O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name I-depart_date.day_name B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name I-depart_date.month_name O,flight
mã as đại điện cho hãng hàng không nào,O B-airline_code O O O O O O O,abbreviation
cung cấp cho tôi biết tất cả các chuyến bay từ thành phố hà nội đến cam ranh đến vào chủ nhật,O O O O O O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-arrive_date.day_name I-arrive_date.day_name,flight
cho tôi biết các chuyến bay từ hà nội đến huế,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,flight
tôi cần một chuyến bay từ chu lai đến phú quốc,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,flight
