text,intent,is_diff,text_filter,is_diff1,new_intent
tăng bòng hắt trần phòng ngủ ông bà 3 đến mức 3 ngay lập tức,smart.home.increase.level,0,tăng 3 ngay_lập_tức,0,smart.home.increase.level
bạn giúp mình tăng đèn cổng thứ 4 ở cơ quan lên mức 1,smart.home.increase.level,0,bạn giúp mình tăng ở mức 1,0,smart.home.increase.level
giúp tôi bật nút ấn phòng dành cho nữ thêm 3 mức,smart.home.increase.level,0,giúp tôi bật thêm mức,0,smart.home.increase.level
tăng bóng hoa lên 2,smart.home.increase.level,0,tăng lên,True,smart.home.increase.percentage
giúp em tăng lên đèn trụ cổng 1 thêm 1 mức nhé,smart.home.increase.level,0,giúp em tăng lên thêm mức nhé,0,smart.home.increase.level
giúp em tăng loa còi 1 thêm 3 mức nhé,smart.home.increase.level,0,giúp em tăng thêm mức nhé,0,smart.home.increase.level
bạn giúp mình tăng đèn tranh lên mức 1 với,smart.home.increase.level,0,bạn giúp mình tăng lên mức với,True,smart.home.increase.percentage
tôi cần bạn tăng mức độ đèn tròn thứ 4 3 lên cấp 2 nha,smart.home.increase.level,0,tôi cần bạn tăng mức_độ đèn cấp 2 nha,0,smart.home.increase.level
vậy tăng cái đèn âm trần thứ 2 lên 1 hộ mình với tối quá,smart.home.increase.level,0,vậy tăng cái lên hộ mình với tối quá,0,smart.home.increase.level
đèn đứng bạn có thể giúp tôi tăng mức độ của nó lên không,smart.home.increase.level,0,bạn có_thể giúp tôi tăng mức_độ của nó lên không,0,smart.home.increase.level
bạn tăng đèn làm việc lên mức 3 tại room phòng thu nhé bạn,smart.home.increase.level,0,bạn tăng mức 3 room phòng bạn,0,smart.home.increase.level
tăng tốc độ đèn tranh 2 phòng tắm xông hơi 3 lên mức 5 ngay nhá,smart.home.increase.level,0,tăng tốc_độ đèn mức 5 nhá,0,smart.home.increase.level
tăng tốc độ bóng phòng thí nghiệm lên mức 3 ngay nhá,smart.home.increase.level,0,tăng tốc_độ bóng ngay nhá,0,smart.home.increase.level
đèn downlight văn phòng tăng lên thêm 1 mức,smart.home.increase.level,0,lên thêm 1,0,smart.home.increase.level
bạn giúp mình tăng đèn chùm thứ 4 ở sân vườn lên mức 1,smart.home.increase.level,0,bạn giúp mình tăng sân mức 1,True,smart.home.check.status
bạn có thể giúp mình thay đổi mức độ của đèn vườn được không tăng nó lên một chút,smart.home.increase.level,0,bạn có_thể giúp mình thay_đổi mức_độ của đèn vườn được nó lên một_chút,0,smart.home.increase.level
nhất bạn tăng đèn hắt lên một tí hộ bạn với,smart.home.increase.level,0,nhất bạn tăng lên một_tí hộ bạn với,0,smart.home.increase.level
tăng đèn học thứ 4 lên 2 hộ mình với,smart.home.increase.level,0,tăng lên hộ mình với,0,smart.home.increase.level
tôi cần bạn tăng mức độ bóng led 1 2 lên cấp 2 nha,smart.home.increase.level,0,tôi cần bạn tăng mức_độ bóng cấp 2 nha,0,smart.home.increase.level
hộ mình bật tốc độ mành cuốn thứ 1 lên mức 4,smart.home.increase.level,0,hộ mình bật tốc_độ mành mức 4,0,smart.home.increase.level
trợ lý ơi làm ơn tăng độ sáng bình nóng lạnh lên giúp tôi,smart.home.increase.level,0,trợ_lý ơi làm_ơn tăng độ sáng bình nóng tôi,0,smart.home.increase.level
bạn giúp mình tăng bóng hắt 2 lên mức 2 với,smart.home.increase.level,0,bạn giúp mình tăng lên mức với,True,smart.home.increase.percentage
tăng thêm mọi đèn để bàn thứ 2 lên số 4,smart.home.increase.level,0,tăng thêm mọi lên số,0,smart.home.increase.level
giúp tôi tăng lên đèn led 4 phòng ngủ con 1 thêm 1 mức,smart.home.increase.level,0,giúp tôi tăng lên thêm mức,0,smart.home.increase.level
âm thanh đa vùng bạn có thể giúp tôi tăng mức độ của nó lên không,smart.home.increase.level,0,giúp tôi tăng mức_độ của nó lên không,0,smart.home.increase.level
tăng kiểng thứ 3 lên mức 5 tại phòng ông bà,smart.home.increase.level,0,tăng lên mức tại,0,smart.home.increase.level
bật đèn tranh thứ 3 thêm 1 số nữa,smart.home.increase.level,0,bật thêm số nữa,0,smart.home.increase.level
tăng bóng hắt tường thứ 3 2 lên mức 3 giúp tôi với,smart.home.increase.level,0,tăng lên mức 3 giúp tôi với,0,smart.home.increase.level
xin chào bạn ơi bạn giúp mình tăng loa thứ 3 ở phòng học 1 lên mức 5 nhớ,smart.home.increase.level,0,xin chào bạn ơi bạn giúp mình tăng ở mức 5,0,smart.home.increase.level
hãy bật bóng kiểng 1 3 ở mức 3,smart.home.increase.level,0,hãy bật ở mức 3,0,smart.home.increase.level
bật bóng sợi đốt 3 nhà vệ sinh đến mức 5 ngay lập tức,smart.home.increase.level,0,bật 5 ngay_lập_tức,0,smart.home.increase.level
giúp mình tăng thiết bị máy lạnh thứ 1 lên cấp độ 4 nhé,smart.home.increase.level,0,giúp mình tăng thiết_bị máy_lạnh 4 nhé,0,smart.home.increase.level
tăng thêm bóng treo tường thứ 1 phòng thực hành lên mức 4,smart.home.increase.level,0,tăng thêm mức 4,0,smart.home.increase.level
đèn cảnh bạn có thể giúp tôi tăng mức độ của nó lên không,smart.home.increase.level,0,bạn có_thể giúp tôi tăng mức_độ của nó lên không,0,smart.home.increase.level
tăng thêm bóng thả 3 thêm 3 mức thôi,smart.home.increase.level,0,tăng thêm thêm mức thôi,0,smart.home.increase.level
trợ lý ơi làm ơn tăng độ sáng bóng tường lên giúp tôi,smart.home.increase.level,0,trợ_lý ơi làm_ơn tăng độ sáng bóng tường tôi,0,smart.home.increase.level
tăng đèn ốp tường 4 lên mức 3 giúp tôi với,smart.home.increase.level,0,tăng lên mức 3 giúp tôi với,0,smart.home.increase.level
giúp tôi bật bóng downlight 4 phòng ăn trưa thêm 3 mức,smart.home.increase.level,0,giúp tôi bật thêm mức,0,smart.home.increase.level
tăng rèm ngang 2 thêm 3 mức thôi,smart.home.increase.level,0,tăng thêm mức thôi,0,smart.home.increase.level
chỉnh đèn sắc màu giúp mình nhé,smart.home.increase.level,0,chỉnh giúp mình nhé,0,smart.home.increase.level
tăng giúp tôi đèn thứ 2 với,smart.home.increase.level,0,tăng giúp tôi với,0,smart.home.increase.level
tăng ốp trần thứ 1 phòng đọc thêm 1 mức nữa,smart.home.increase.level,0,tăng thêm mức nữa,0,smart.home.increase.level
giúp mình tăng mức độ kiểng 4,smart.home.increase.level,0,giúp mình tăng mức_độ kiểng,0,smart.home.increase.level
tăng giúp mình đèn tranh ở nhà xe 4 lên mức 3,smart.home.increase.level,0,tăng giúp mình ở mức 3,0,smart.home.increase.level
cho mình tăng bóng kiểng thứ 2 lên 3,smart.home.increase.level,0,cho mình tăng lên,0,smart.home.increase.level
tăng đèn ngủ thứ 2 sân sau 1 thêm 1 mức nữa,smart.home.increase.level,0,tăng 1 nữa,True,smart.home.decrease.level
chỉnh đèn bàn 4 giúp mình nhé,smart.home.increase.level,0,chỉnh mình nhé,0,smart.home.increase.level
tăng đến đèn tường 3 thêm 2 mức thôi,smart.home.increase.level,0,tăng đến thêm mức thôi,0,smart.home.increase.level
giúp em tăng lên mành đôi thứ 2 thêm 2 mức nhé,smart.home.increase.level,0,giúp em tăng lên thêm mức nhé,0,smart.home.increase.level
bật giúp mình bóng làm việc 1 lên mức 5,smart.home.increase.level,0,bật giúp mình mức 5,0,smart.home.increase.level
hãy bật đèn đứng thứ 1 4 ở mức 3,smart.home.increase.level,0,hãy bật ở mức 3,0,smart.home.increase.level
tăng thêm động cơ 3 cổng chính đến mức 3 ngay lập tức,smart.home.increase.level,0,tăng thêm mức 3,0,smart.home.increase.level
tăng thêm bóng kiểng thứ 2 vườn 2 lên mức 5,smart.home.increase.level,0,tăng thêm lên mức,0,smart.home.increase.level
trợ lý ơi làm ơn tăng độ sáng bóng ngủ thứ 2 lên giúp tôi,smart.home.increase.level,0,trợ_lý ơi làm_ơn tăng độ sáng bóng ngủ tôi,0,smart.home.increase.level
tăng bóng tiết kiệm điện thứ 3 ban công đến mức 3 ngay lập tức,smart.home.increase.level,0,tăng 3 ngay_lập_tức,0,smart.home.increase.level
đèn rủ 2 bạn có thể giúp tôi tăng mức độ của nó lên không,smart.home.increase.level,0,bạn có_thể giúp tôi tăng mức_độ của nó lên không,0,smart.home.increase.level
tăng lên giúp mình đèn màu sắc thứ 4 lên mức 3,smart.home.increase.level,0,tăng lên giúp mình mức 3,0,smart.home.increase.level
tăng đến loa thêm 1 số nữa,smart.home.increase.level,0,tăng đến thêm số nữa,0,smart.home.increase.level
tăng đến tốc độ bóng ốp tường thứ 2 vườn lên mức 3 ngay nhá,smart.home.increase.level,0,tăng đến tốc_độ bóng mức 3 nhá,0,smart.home.increase.level
bật quạt thông gió phòng trẻ em đến mức 3 ngay lập tức,smart.home.increase.level,0,bật mức 3,0,smart.home.increase.level
mình cần bạn tăng nhiệt tvs thứ 1 lên 5 phần trăm ở phòng ăn tối 4 nhá,smart.home.increase.level,0,mình cần bạn tăng nhiệt lên phần_trăm ở phòng,0,smart.home.increase.level
hãy bật đèn trụ cổng 3 2 ở mức 3,smart.home.increase.level,0,hãy bật ở mức 3,0,smart.home.increase.level
giúp mình tăng mức độ đèn vách thứ 4,smart.home.increase.level,0,giúp mình tăng mức_độ đèn_vách,0,smart.home.increase.level
tăng lên bóng chùm thứ 4 thêm 1 mức thôi,smart.home.increase.level,0,tăng lên thêm mức thôi,0,smart.home.increase.level
giúp em tăng màn cửa đôi 2 thêm 1 mức nhé,smart.home.increase.level,0,giúp em tăng 1 nhé,True,smart.home.increase.percentage
hộ mình tăng đến tốc độ bóng tuýp thứ 1 lên mức 3,smart.home.increase.level,0,hộ mình tăng đến tốc_độ bóng mức 3,0,smart.home.increase.level
tăng rèm cửa 2 lên 1 bạn ơi thấp quá,smart.home.increase.level,0,tăng lên 1 bạn ơi thấp quá,0,smart.home.increase.level
mình cần bạn tăng nhiệt đèn thả lên 1 phần trăm ở phòng thí nghiệm nhá,smart.home.increase.level,0,mình cần bạn tăng nhiệt lên phần_trăm ở phòng_thí_nghiệm,0,smart.home.increase.level
chỉnh đèn hắt giúp mình nhé,smart.home.increase.level,0,chỉnh giúp mình nhé,0,smart.home.increase.level
giúp mình tăng mức độ đèn trụ cổng thứ 4,smart.home.increase.level,0,giúp mình tăng mức_độ đèn,True,smart.home.increase.percentage
hộ mình tăng tốc độ van tưới lên mức 3,smart.home.increase.level,0,hộ mình tăng tốc_độ van mức 3,0,smart.home.increase.level
bạn tăng bóng ốp trần lên mức 1 tại room công ty nhé bạn,smart.home.increase.level,0,bạn tăng lên mức tại room bạn,0,smart.home.increase.level
mình cần bạn tăng nhiệt đèn chùm thứ 4 lên 2 phần trăm ở phòng khách 5 nhá,smart.home.increase.level,0,mình cần bạn tăng nhiệt 2 ở phòng khách,0,smart.home.increase.level
tăng hắt trần thứ 1 1 lên 1 bạn ơi thấp quá,smart.home.increase.level,0,tăng lên 1 bạn ơi thấp quá,0,smart.home.increase.level
bạn giúp mình tăng thiết bị đèn sưởi 1 lên mức 2 ở phòng lễ tân giúp mình nhé,smart.home.increase.level,0,bạn giúp mình tăng thiết_bị đèn mức 2 phòng nhé,True,smart.home.decrease.level
bật tốc độ bóng kiểng 2 phòng ngủ con trai lên mức 5 ngay nhá,smart.home.increase.level,0,bật tốc_độ bóng ngay nhá,0,smart.home.increase.level
giúp tôi tăng thêm đèn bàn 4 phòng ăn tối 5 thêm 3 mức,smart.home.increase.level,0,giúp tôi tăng thêm 3,0,smart.home.increase.level
tăng đèn treo tường lên 1 hộ mình với,smart.home.increase.level,0,tăng lên hộ mình với,0,smart.home.increase.level
trợ lý ơi làm ơn tăng độ sáng đèn flash thứ 2 lên giúp tôi,smart.home.increase.level,0,trợ_lý ơi làm_ơn tăng độ sáng đèn flash tôi,0,smart.home.increase.level
tăng giúp mình độ sáng của ốp trần 2 với,smart.home.increase.level,0,tăng giúp mình độ sáng của với,0,smart.home.increase.level
chỉnh bóng thả 1 giúp mình nhé,smart.home.increase.level,0,chỉnh giúp mình nhé,0,smart.home.increase.level
tăng giúp tôi đèn sân với,smart.home.increase.level,0,tăng giúp tôi với,0,smart.home.increase.level
tăng lên loa còi 1 cổng chính 2 thêm 2 mức nữa,smart.home.increase.level,0,tăng lên thêm mức nữa,0,smart.home.increase.level
hãy bật đèn bàn thứ 4 3 ở mức 3,smart.home.increase.level,0,hãy bật ở mức 3,0,smart.home.increase.level
tăng giúp mình đèn huỳnh quang thứ 1 ở văn phòng lên mức 3,smart.home.increase.level,0,tăng giúp mình văn_phòng 3,0,smart.home.increase.level
tăng giúp mình đèn cảnh thứ 3 lên mức 5,smart.home.increase.level,0,tăng giúp mình lên mức,0,smart.home.increase.level
tăng rèm ngang 4 thêm 1 số nữa,smart.home.increase.level,0,tăng thêm số nữa,0,smart.home.increase.level
tăng thêm mọi đèn trụ cổng thứ 1 lên số 5,smart.home.increase.level,0,tăng thêm mọi lên số,0,smart.home.increase.level
tăng lên tốc độ điều hòa thứ 4 lên số 4,smart.home.increase.level,0,tăng lên tốc_độ điều_hòa_thứ,True,smart.home.device.onoff
tăng quạt thông gió thứ 3 lên mức 5 tại room,smart.home.increase.level,0,tăng lên mức tại,0,smart.home.increase.level
giúp mình tăng thiết bị quạt 3 lên cấp độ 4 nhé,smart.home.increase.level,0,giúp mình tăng thiết_bị quạt cấp_độ 4 nhé,0,smart.home.increase.level
tăng mành cuốn 1 1 lên mức 3 giúp tôi với,smart.home.increase.level,0,tăng lên mức 3 giúp tôi với,0,smart.home.increase.level
bạn có thể giúp mình thay đổi mức độ của đèn tranh được không tăng nó lên một chút,smart.home.increase.level,0,bạn có_thể giúp mình thay_đổi mức_độ của đèn tranh được nó lên một_chút,0,smart.home.increase.level
nhất bạn tăng đèn tranh 1 lên một tí hộ bạn với,smart.home.increase.level,0,nhất bạn tăng lên một_tí hộ bạn với,0,smart.home.increase.level
cho mình tăng đèn treo tường 1 lên 1,smart.home.increase.level,0,cho mình tăng lên,0,smart.home.increase.level
tăng giúp tôi đèn vách 2 với,smart.home.increase.level,0,tăng giúp tôi,0,smart.home.increase.level
tăng hết đèn led lên số 5,smart.home.increase.level,0,tăng hết lên số,0,smart.home.increase.level
bạn tăng hắt trần thứ 1 lên mức 2 tại room đầu hè 2 nhé bạn,smart.home.increase.level,0,bạn tăng lên mức tại room bạn,0,smart.home.increase.level
tăng đèn tường thứ 1 3 lên mức 3 giúp tôi với,smart.home.increase.level,0,tăng lên mức 3 giúp tôi với,0,smart.home.increase.level
xin chào bạn ơi bạn giúp mình tăng đèn cổng ở phòng ăn 2 lên mức 4 nhớ,smart.home.increase.level,0,xin chào bạn ơi bạn giúp mình tăng ở lên mức nhớ,0,smart.home.increase.level
mình cần bạn tăng nhiệt màn cửa đơn lên 2 phần trăm ở phòng thờ nhá,smart.home.increase.level,0,mình cần bạn tăng nhiệt 2 ở phòng thờ,0,smart.home.increase.level
tăng bóng vườn lên 5,smart.home.increase.level,0,tăng lên,True,smart.home.increase.percentage
giúp mình kéo đèn led 2 lên mức 1 nhé,smart.home.increase.level,0,giúp mình kéo lên mức nhé,0,smart.home.increase.level
tăng thêm tốc độ bóng rủ lên số 5,smart.home.increase.level,0,tăng thêm tốc_độ bóng số 5,0,smart.home.increase.level
tăng giúp mình độ sáng của động cơ 4 với,smart.home.increase.level,0,tăng giúp mình độ sáng của,0,smart.home.increase.level
giúp mình tăng thiết bị đèn cảnh lên cấp độ 1 nhé,smart.home.increase.level,0,giúp mình tăng thiết_bị đèn cấp_độ 1 nhé,0,smart.home.increase.level
vậy tăng cái bóng thứ 4 lên 1 hộ mình với tối quá,smart.home.increase.level,0,vậy tăng cái lên hộ mình với tối quá,0,smart.home.increase.level
bạn giúp mình tăng đèn thứ 2 ở phòng đọc lên mức 5,smart.home.increase.level,0,bạn giúp mình tăng ở lên mức,0,smart.home.increase.level
mình cần bạn tăng nhiệt đèn cây 2 lên 2 phần trăm ở phòng ngủ ông bà 2 nhá,smart.home.increase.level,0,mình cần bạn tăng nhiệt 2 ở phòng_ngủ ông_bà,0,smart.home.increase.level
tôi cần bạn tăng mức độ đèn cổng thứ 4 4 lên cấp 2 nha,smart.home.increase.level,0,tôi cần bạn tăng mức_độ đèn cấp 2 nha,0,smart.home.increase.level
hộ mình tăng đến tốc độ loa thứ 4 lên mức 4,smart.home.increase.level,0,hộ mình tăng đến tốc_độ loa mức 4,0,smart.home.increase.level
bạn tăng đèn sân thứ 1 lên mức 1 tại room phòng chờ nhé bạn,smart.home.increase.level,0,bạn tăng lên mức tại room nhé bạn,0,smart.home.increase.level
bạn giúp mình tăng đèn tròn 1 lên mức 4 với,smart.home.increase.level,0,bạn giúp mình tăng lên mức với,True,smart.home.increase.percentage
chỉnh bóng trang trí thứ 1 giúp mình nhé,smart.home.increase.level,0,chỉnh mình nhé,0,smart.home.increase.level
hãy bật điều hòa thứ 1 1 ở mức 3,smart.home.increase.level,0,hãy bật mức 3,0,smart.home.increase.level
bạn giúp mình tăng thiết bị rèm đôi 3 lên mức 3 ở hành lang 2 giúp mình nhé,smart.home.increase.level,0,bạn giúp mình tăng thiết_bị rèm mức 3 hành_lang nhé,True,smart.home.decrease.level
nhất bạn tăng đèn vách thứ 1 lên một tí hộ bạn với,smart.home.increase.level,0,nhất bạn tăng một_tí hộ bạn với,0,smart.home.increase.level
giúp mình tăng mức độ bóng hắt,smart.home.increase.level,0,giúp mình tăng mức_độ bóng,True,smart.home.decrease.level
tăng giúp mình độ sáng của đèn huỳnh quang thứ 4 với,smart.home.increase.level,0,tăng giúp mình độ sáng của,0,smart.home.increase.level
bạn giúp mình tăng thiết bị đèn hắt tường thứ 2 lên mức 5 ở phòng trẻ con 3 giúp mình nhé,smart.home.increase.level,0,bạn giúp mình tăng thiết_bị đèn mức 5 phòng nhé,True,smart.home.decrease.level
tăng lên tốc độ bóng ốp tường thứ 1 lên số 5,smart.home.increase.level,0,tăng lên tốc_độ bóng số 5,0,smart.home.increase.level
xin chào bạn ơi bạn giúp mình tăng rèm ngang thứ 3 ở phòng đợi 4 lên mức 3 nhớ,smart.home.increase.level,0,xin chào bạn ơi bạn giúp mình tăng ở mức 3,0,smart.home.increase.level
bật rèm ngang 1 thêm 2 số nữa,smart.home.increase.level,0,bật thêm số nữa,0,smart.home.increase.level
bạn tăng đèn tiết kiệm điện lên mức 3 tại room phòng thực hành nhé bạn,smart.home.increase.level,0,bạn tăng mức 3 room phòng,0,smart.home.increase.level
bạn giúp mình tăng đèn âm trần 2 lên mức 5 với,smart.home.increase.level,0,bạn giúp mình tăng lên mức với,True,smart.home.increase.percentage
cho mình tăng van nước 4 lên 3,smart.home.increase.level,0,cho mình tăng lên,0,smart.home.increase.level
nhất bạn tăng mành thứ 3 lên một tí hộ bạn với,smart.home.increase.level,0,nhất bạn tăng lên một_tí hộ bạn với,0,smart.home.increase.level
tăng tốc độ kiểng lên số 3,smart.home.increase.level,0,tăng tốc_độ kiểng số 3,0,smart.home.increase.level
tăng bóng thờ thứ 1 lên 1,smart.home.increase.level,0,tăng lên,True,smart.home.increase.percentage
hộ mình tăng thêm tốc độ bóng rủ lên mức 5,smart.home.increase.level,0,hộ mình tăng thêm tốc_độ bóng mức 5,0,smart.home.increase.level
tôi cần bạn tăng mức độ rèm cửa 1 lên cấp 2 nha,smart.home.increase.level,0,tôi cần bạn tăng mức_độ rèm cấp 2 nha,0,smart.home.increase.level
bạn giúp mình tăng màn cuốn 1 ở phòng nam 4 lên mức 4,smart.home.increase.level,0,bạn giúp mình tăng ở lên mức,0,smart.home.increase.level
giúp em tăng thêm công tắc 3 thêm 2 mức nhé,smart.home.increase.level,0,giúp em tăng thêm 2 nhé,0,smart.home.increase.level
bóng tròn phòng em nhỏ bật thêm 1 mức,smart.home.increase.level,0,bật thêm mức,0,smart.home.increase.level
cho mình tăng van nước thứ 3 lên 3,smart.home.increase.level,0,cho mình tăng lên,0,smart.home.increase.level
vậy tăng cái đèn downlight lên 3 hộ mình với tối quá,smart.home.increase.level,0,vậy tăng cái lên hộ mình với tối quá,0,smart.home.increase.level
bật giúp mình bóng kiểng 1 lên mức 4,smart.home.increase.level,0,bật giúp mình lên mức,0,smart.home.increase.level
bạn giúp mình tăng đèn màu sắc thứ 4 lên mức 5 với,smart.home.increase.level,0,bạn giúp mình tăng mức 5,0,smart.home.increase.level
bạn giúp mình tăng thiết bị rèm đơn lên mức 5 ở phòng ngủ 2 giúp mình nhé,smart.home.increase.level,0,bạn giúp mình tăng thiết_bị rèm mức 5 phòng_ngủ nhé,True,smart.home.decrease.level
vậy tăng cái máy lạnh 3 lên 4 hộ mình với tối quá,smart.home.increase.level,0,vậy tăng cái 4 mình với tối quá,0,smart.home.increase.level
tăng đèn bàn 2 phòng đợi 3 thêm 2 mức nữa,smart.home.increase.level,0,tăng mức,0,smart.home.increase.level
hãy tắt thiết bị ốp trần thứ 1 ở phòng trẻ em,smart.home.device.onoff,0,hãy tắt thiết_bị ốp phòng,0,smart.home.device.onoff
tắt giúp mình bình nóng lạnh thứ 3 với,smart.home.device.onoff,0,tắt giúp mình với,0,smart.home.device.onoff
tắt giúp mình đèn tường 2 với,smart.home.device.onoff,0,tắt giúp mình với,0,smart.home.device.onoff
bật bóng vườn tại phòng tắm 3,smart.home.device.onoff,0,bật tại,0,smart.home.device.onoff
bật giúp tôi quạt hút mùi thứ 1 phòng con 4,smart.home.device.onoff,0,bật giúp tôi,True,smart.home.increase.level
mình muốn bật bóng sân 4 trong phòng họp,smart.home.device.onoff,0,mình muốn bật trong,0,smart.home.device.onoff
tắt bóng hoa 2 phòng thực hành 2,smart.home.device.onoff,0,tắt,0,smart.home.device.onoff
mình muốn bật đèn rủ 4 trong phòng cuối 4,smart.home.device.onoff,0,mình muốn bật trong,0,smart.home.device.onoff
tắt cho mình bóng thứ 4 ở thư viện nhe hihiii,smart.home.device.onoff,0,tắt cho mình ở hihiii,0,smart.home.device.onoff
tắt loa ngoài phòng chung 5,smart.home.device.onoff,0,tắt ngoài,0,smart.home.device.onoff
tắt hộ cái đèn sợi đốt,smart.home.device.onoff,0,tắt hộ cái,0,smart.home.device.onoff
đèn trụ cổng thứ 4 phòng thờ tắt,smart.home.device.onoff,0,tắt,0,smart.home.device.onoff
bật cho mình bòng hắt trần ở phòng hội nghị 2 nhe hihiii,smart.home.device.onoff,0,bật cho mình ở hihiii,0,smart.home.device.onoff
tắt hộ mình hắt tường thứ 1 ở sảnh,smart.home.device.onoff,0,tắt hộ mình ở,0,smart.home.device.onoff
bật giúp mình đèn tuýp thứ 1 với,smart.home.device.onoff,0,bật giúp mình với,True,smart.home.check.status
bật rèm đôi 4 ngoài phòng dành cho nam 4,smart.home.device.onoff,0,bật ngoài,True,smart.home.decrease.percentage
tắt bóng âm trần 4 nhé,smart.home.device.onoff,0,tắt nhé,0,smart.home.device.onoff
tắt đèn sắc màu 3 ở phòng dành cho nữ,smart.home.device.onoff,0,tắt phòng,0,smart.home.device.onoff
bạn tắt hộ mình loa còi thứ 3 nhé,smart.home.device.onoff,0,bạn tắt hộ mình nhé,0,smart.home.device.onoff
bạn tắt giúp mình rèm đôi nhé,smart.home.device.onoff,0,bạn tắt giúp mình nhé,0,smart.home.device.onoff
tắt mành cuốn 4 nhé,smart.home.device.onoff,0,tắt nhé,0,smart.home.device.onoff
bật mọi bóng tiết kiệm điện trong phòng đọc,smart.home.device.onoff,0,bật mọi phòng,0,smart.home.device.onoff
bật hộ mình cái đèn tiết kiệm điện ở phòng ông chủ 2,smart.home.device.onoff,0,bật hộ mình cái phòng,0,smart.home.device.onoff
đèn rủ tắt lên,smart.home.device.onoff,0,tắt lên,0,smart.home.device.onoff
tắt luôn cái đèn bếp nữa,smart.home.device.onoff,0,tắt luôn cái nữa,0,smart.home.device.onoff
tắt cho tôi quạt trần 1 nhé,smart.home.device.onoff,0,tắt cho tôi,0,smart.home.device.onoff
tắt hộ cái đèn huỳnh quang,smart.home.device.onoff,0,tắt hộ cái,0,smart.home.device.onoff
bạn có thể giúp mình tắt cửa cuốn thứ 1 được không,smart.home.device.onoff,0,bạn có_thể giúp mình tắt cửa_cuốn,0,smart.home.device.onoff
mình cần tắt thiết bị bóng để bàn thứ 3 tại phòng giặt ủi nhé,smart.home.device.onoff,0,mình cần tắt thiết_bị bóng phòng,0,smart.home.device.onoff
bực ghê trời thì sáng chang chang thế này giữa ban ngày bật đèn làm gì không biết em tắt dùm anh đèn rủ 2 ở sân trước với,smart.home.device.onoff,0,bực ghê trời thì sáng chang_chang thế này giữa ban_ngày bật_đèn làm gì không biết em tắt dùm anh đèn rủ 2 với,0,smart.home.device.onoff
tắt hết đèn downlight đi,smart.home.device.onoff,0,tắt hết đi,True,smart.home.decrease.level
bật điều hòa thứ 3 ở nhà bếp 1,smart.home.device.onoff,0,bật 1,True,smart.home.set.level
bóng vách tắt lên,smart.home.device.onoff,0,tắt lên,0,smart.home.device.onoff
tắt giúp mình rèm ngang ở bên phòng ăn trưa nhé,smart.home.device.onoff,0,tắt giúp mình ở bên nhé,0,smart.home.device.onoff
trợ lý béo tắt bóng compact thứ 3 ở phòng thực hành,smart.home.device.onoff,0,trợ_lý béo tắt bóng phòng,0,smart.home.device.onoff
làm ơn tắt cửa cuốn hiên sau lên,smart.home.device.onoff,0,làm ơn tắt,0,smart.home.device.onoff
mình muốn tắt đèn thờ,smart.home.device.onoff,0,mình muốn tắt,0,smart.home.device.onoff
bật hết màn cửa đôi 1 đi,smart.home.device.onoff,0,bật hết,0,smart.home.device.onoff
mình muốn bật máy lạnh 1,smart.home.device.onoff,0,mình muốn bật,0,smart.home.device.onoff
bật cho mình đèn sắc màu ở phòng trẻ con 2 nhe hihiii,smart.home.device.onoff,0,bật cho mình ở hihiii,0,smart.home.device.onoff
bật hộ mình đèn thả ở phòng sinh hoạt chung,smart.home.device.onoff,0,bật hộ mình ở,0,smart.home.device.onoff
bạn tắt hộ mình đèn ốp trần nhé,smart.home.device.onoff,0,bạn tắt hộ mình nhé,0,smart.home.device.onoff
bật hộ cái đèn cảnh thứ 4,smart.home.device.onoff,0,bật hộ cái,0,smart.home.device.onoff
tắt mọi rèm đôi trong phòng bố mẹ,smart.home.device.onoff,0,tắt mọi trong,0,smart.home.device.onoff
bạn có thể giúp mình tắt bóng tiết kiệm điện thứ 1 được không,smart.home.device.onoff,0,bạn có_thể giúp mình tắt bóng,0,smart.home.device.onoff
bật mỗi đèn compact 1 lên,smart.home.device.onoff,0,bật mỗi lên,0,smart.home.device.onoff
bật giúp mình bóng ở bên phòng trẻ em 1 nhé,smart.home.device.onoff,0,bật giúp mình ở bên,0,smart.home.device.onoff
mình muốn tắt led,smart.home.device.onoff,0,mình muốn tắt,0,smart.home.device.onoff
làm ơn bật cho tôi đèn cảnh nhé,smart.home.device.onoff,0,làm ơn bật cho tôi nhé,0,smart.home.device.onoff
tắt đèn hắt trần ở hành lang 2,smart.home.device.onoff,0,tắt ở,0,smart.home.device.onoff
bật luôn cái đèn huỳnh quang thứ 2 nữa,smart.home.device.onoff,0,bật luôn cái,0,smart.home.device.onoff
làm ơn tắt ốp trần thứ 4 phòng ngủ con 5 lên,smart.home.device.onoff,0,làm ơn tắt lên,0,smart.home.device.onoff
tắt thêm đèn sợi đốt nữa,smart.home.device.onoff,0,tắt thêm nữa,0,smart.home.device.onoff
bật đèn quảng cáo thứ 4 tại phòng 5,smart.home.device.onoff,0,bật phòng,0,smart.home.device.onoff
bật thêm bóng ốp trần nữa,smart.home.device.onoff,0,bật thêm nữa,True,smart.home.increase.level
trợ lý béo tắt đèn hắt trần ở phòng tắm,smart.home.device.onoff,0,trợ_lý béo tắt đèn phòng,0,smart.home.device.onoff
