,text,old_intent,is_diff,new_intent,is_diff_relabel,relabel_intent
1335,tăng quạt thông gió thứ 3 lên mức 5 tại room,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1336,giúp mình tăng thiết bị quạt 3 lên cấp độ 4 nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1337,tăng mành cuốn 1 1 lên mức 3 giúp tôi với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1338,bạn có thể giúp mình thay đổi mức độ của đèn tranh được không tăng nó lên một chút,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1339,nhất bạn tăng đèn tranh 1 lên một tí hộ bạn với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1340,cho mình tăng đèn treo tường 1 lên 1,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1341,tăng giúp tôi đèn vách 2 với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1342,tăng hết đèn led lên số 5,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1343,bạn tăng hắt trần thứ 1 lên mức 2 tại room đầu hè 2 nhé bạn,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1344,tăng đèn tường thứ 1 3 lên mức 3 giúp tôi với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1345,xin chào bạn ơi bạn giúp mình tăng đèn cổng ở phòng ăn 2 lên mức 4 nhớ,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1348,giúp mình kéo đèn led 2 lên mức 1 nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1349,tăng thêm tốc độ bóng rủ lên số 5,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1350,tăng giúp mình độ sáng của động cơ 4 với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1351,giúp mình tăng thiết bị đèn cảnh lên cấp độ 1 nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1352,vậy tăng cái bóng thứ 4 lên 1 hộ mình với tối quá,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1353,bạn giúp mình tăng đèn thứ 2 ở phòng đọc lên mức 5,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1355,tôi cần bạn tăng mức độ đèn cổng thứ 4 4 lên cấp 2 nha,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1356,hộ mình tăng đến tốc độ loa thứ 4 lên mức 4,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1357,bạn tăng đèn sân thứ 1 lên mức 1 tại room phòng chờ nhé bạn,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1358,bạn giúp mình tăng đèn tròn 1 lên mức 4 với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1359,chỉnh bóng trang trí thứ 1 giúp mình nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1361,bạn giúp mình tăng thiết bị rèm đôi 3 lên mức 3 ở hành lang 2 giúp mình nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1362,nhất bạn tăng đèn vách thứ 1 lên một tí hộ bạn với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1363,giúp mình tăng mức độ bóng hắt,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1364,tăng giúp mình độ sáng của đèn huỳnh quang thứ 4 với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1365,bạn giúp mình tăng thiết bị đèn hắt tường thứ 2 lên mức 5 ở phòng trẻ con 3 giúp mình nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1366,tăng lên tốc độ bóng ốp tường thứ 1 lên số 5,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1367,xin chào bạn ơi bạn giúp mình tăng rèm ngang thứ 3 ở phòng đợi 4 lên mức 3 nhớ,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1369,bạn tăng đèn tiết kiệm điện lên mức 3 tại room phòng thực hành nhé bạn,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1370,bạn giúp mình tăng đèn âm trần 2 lên mức 5 với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1371,cho mình tăng van nước 4 lên 3,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1372,nhất bạn tăng mành thứ 3 lên một tí hộ bạn với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1373,tăng tốc độ kiểng lên số 3,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1374,tăng bóng thờ thứ 1 lên 1,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1375,hộ mình tăng thêm tốc độ bóng rủ lên mức 5,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1376,tôi cần bạn tăng mức độ rèm cửa 1 lên cấp 2 nha,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1377,bạn giúp mình tăng màn cuốn 1 ở phòng nam 4 lên mức 4,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1378,giúp em tăng thêm công tắc 3 thêm 2 mức nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1379,bóng tròn phòng em nhỏ bật thêm 1 mức,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1380,cho mình tăng van nước thứ 3 lên 3,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1381,vậy tăng cái đèn downlight lên 3 hộ mình với tối quá,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1382,bật giúp mình bóng kiểng 1 lên mức 4,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1383,bạn giúp mình tăng đèn màu sắc thứ 4 lên mức 5 với,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1384,bạn giúp mình tăng thiết bị rèm đơn lên mức 5 ở phòng ngủ 2 giúp mình nhé,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1385,vậy tăng cái máy lạnh 3 lên 4 hộ mình với tối quá,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1386,tăng đèn bàn 2 phòng đợi 3 thêm 2 mức nữa,smart.home.increase.level,0,smart.home.increase.level,0,smart.home.increase.level
1390,bật bóng vườn tại phòng tắm 3,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1391,bật giúp tôi quạt hút mùi thứ 1 phòng con 4,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1392,mình muốn bật bóng sân 4 trong phòng họp,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1393,tắt bóng hoa 2 phòng thực hành 2,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1394,mình muốn bật đèn rủ 4 trong phòng cuối 4,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1396,tắt loa ngoài phòng chung 5,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1397,tắt hộ cái đèn sợi đốt,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1398,đèn trụ cổng thứ 4 phòng thờ tắt,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1399,bật cho mình bòng hắt trần ở phòng hội nghị 2 nhe hihiii,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1400,tắt hộ mình hắt tường thứ 1 ở sảnh,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1402,bật rèm đôi 4 ngoài phòng dành cho nam 4,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1403,tắt bóng âm trần 4 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1404,tắt đèn sắc màu 3 ở phòng dành cho nữ,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1405,bạn tắt hộ mình loa còi thứ 3 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1408,bật mọi bóng tiết kiệm điện trong phòng đọc,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1409,bật hộ mình cái đèn tiết kiệm điện ở phòng ông chủ 2,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1411,tắt luôn cái đèn bếp nữa,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1412,tắt cho tôi quạt trần 1 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1413,tắt hộ cái đèn huỳnh quang,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1416,bực ghê trời thì sáng chang chang thế này giữa ban ngày bật đèn làm gì không biết em tắt dùm anh đèn rủ 2 ở sân trước với,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1417,tắt hết đèn downlight đi,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1421,trợ lý béo tắt bóng compact thứ 3 ở phòng thực hành,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1423,mình muốn tắt đèn thờ,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1424,bật hết màn cửa đôi 1 đi,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1425,mình muốn bật máy lạnh 1,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1426,bật cho mình đèn sắc màu ở phòng trẻ con 2 nhe hihiii,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1427,bật hộ mình đèn thả ở phòng sinh hoạt chung,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1428,bạn tắt hộ mình đèn ốp trần nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1429,bật hộ cái đèn cảnh thứ 4,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1430,tắt mọi rèm đôi trong phòng bố mẹ,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1435,làm ơn bật cho tôi đèn cảnh nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1436,tắt đèn hắt trần ở hành lang 2,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1437,bật luôn cái đèn huỳnh quang thứ 2 nữa,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1438,làm ơn tắt ốp trần thứ 4 phòng ngủ con 5 lên,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1439,tắt thêm đèn sợi đốt nữa,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1440,bật đèn quảng cáo thứ 4 tại phòng 5,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1441,bật thêm bóng ốp trần nữa,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1442,trợ lý béo tắt đèn hắt trần ở phòng tắm,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1443,bật hộ mình hắt tường 1 ở phòng khách 1 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1444,xin mời tắt bóng ốp tường thứ 2 phòng thực hành 1,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1446,hãy tắt huỳnh quang 4 sân,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1447,tắt luôn cái tivi nữa,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1448,mình muốn tắt bóng trang trí thứ 2,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1450,bật bóng 3 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1453,eey tắt hộ cái bóng ngủ nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1455,bật hắt trần ngoài phòng trẻ em 5,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1456,tắt giúp mình đèn led thứ 3 ở bên phòng thu 5 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1458,bạn bật hộ mình đèn vách thứ 2 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1459,bật hộ mình bóng treo tường thứ 1 ở phòng là nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1461,eey bật hộ cái đèn sưởi 2 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1462,bật hộ mình bóng làm việc thứ 4 ở phòng thực hành nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1463,đèn trần cổng 1 bật,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1466,làm ơn bật cho tôi rèm cửa thứ 3 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1467,bật đèn rọi thứ 4 ngoài cổng chính 1,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1470,tắt vô tuyến thứ 1 phòng nam,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1472,bật hộ mình cái đèn thờ 3 ở phòng ông chủ 4,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1473,tắt thêm ti vi 1 nữa,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1474,hãy bật led 3 phòng ăn sáng,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1475,màn cuốn 1 phòng sếp 2 tắt,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1476,hãy bật màn cửa thứ 3 văn phòng 3,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1479,bật bóng thờ thứ 1 ở phòng cuối,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1480,bật cảnh 3 ngoài phòng ngủ 1,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1483,mình muốn tắt đèn ốp tường thứ 3 trong phòng ăn tối 1,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1484,bật điều hòa 3 phòng ăn trưa 4,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1486,tắt mỗi đèn sợi đốt trong phòng hội nghị,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1487,bật cho tôi đèn huỳnh quang nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1488,tắt đèn hắt nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1490,tắt mọi màn cửa đơn đi,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1491,hãy bật đèn tròn 3 phòng cuối 4,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1493,bật giúp tôi bóng huỳnh quang phòng cuối,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1495,mình cần bật thiết bị đèn trang trí 3 tại phòng ngủ ông bà nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1498,tắt thêm bóng 2 nữa,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1499,tắt hộ mình cái đèn trang trí thứ 2 ở phòng thu,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1500,mình muốn tắt bóng downlight thứ 4 trong phòng ngủ ông bà 2,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1501,bật hộ mình rèm đôi 3 ở phòng đợi,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1502,tắt van nước 1 ở hội trường 4,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1503,bật mỗi đèn tiết kiệm điện đi,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1504,tắt luôn cái quạt nữa,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1505,hãy bật cho tôi đèn kiểng,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1508,tắt device bóng compact thứ 4 room quầy lễ tân,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1509,mình muốn bật bóng treo tường thứ 4 trong phòng thay đồ,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1510,hãy bật cho tôi đèn nút nhấn 1,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1511,tắt luôn cái đèn downlight nữa,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1513,em ơi tắt đèn sưởi thứ 2 phòng nam lên nào,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1515,tắt đèn tường thứ 2 ở công ty,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1516,eey bật hộ cái đèn đứng nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1517,bạn tắt hộ mình đèn trang trí 3 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1520,bực ghê trời thì sáng chang chang thế này giữa ban ngày bật đèn làm gì không biết em tắt dùm anh đèn tranh ở cơ quan với,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1522,xin mời bật bóng treo tường 3 phòng ông chủ 3,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1524,bật cho mình đèn màu ở phòng thu nhe hihiii,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1525,bực ghê trời thì sáng chang chang thế này giữa ban ngày bật đèn làm gì không biết em bật dùm anh âm thanh đa vùng ở phòng trẻ em với,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1526,tắt hộ mình màn cuốn ở phòng đợi 3 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1527,tắt hộ mình cái đèn ốp trần 1 ở hè sau 1,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1528,bật cho tôi hắt tường thứ 3 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1529,bóng hắt tường thứ 4 phòng thí nghiệm bật,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1530,làm ơn tắt cho tôi động cơ thứ 1 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1531,tắt hộ mình đèn sợi đốt ở sân trước,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1532,bật mọi bóng đi,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1533,bật cho mình đèn sợi đốt 2 ở phòng ngủ con trai 4 nhe hihiii,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1534,mình cần bật thiết bị đèn ngủ tại phòng tắm xông hơi 4 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1535,bạn bật hộ mình rèm cửa 1 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1536,trợ lý béo tắt rèm ngang ở nhà tắm 1,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1538,hãy bật cho tôi đèn kịch bản 3,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1539,xin mời bật mành thứ 2 quầy lễ tân 5,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1541,bật hộ cái van nước,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1542,eey bật hộ cái bóng sưởi thứ 4 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1543,xin mời bật đèn học vườn sau 2,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1544,bật hộ mình cái đèn đứng 3 ở phòng ăn trưa 1,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1545,tắt hắt tường 4 phòng giặt ủi,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1547,tắt quạt trần 3 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1548,tắt mọi đèn ốp trần trong phòng thay đồ,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1551,xin mời tắt công tắc sân vườn,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1552,bật mành đôi 3 tại cổng 3,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1554,bật device cảnh 1 room nhà xe 4,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1555,mình cần bật thiết bị nút nhấn tại phòng dành cho nữ nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1556,tắt bóng ốp trần ở phòng con 5,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1558,cửa cuốn phòng ăn trưa 2 tắt,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1559,tắt hộ mình động cơ thứ 4 ở phòng trẻ em 1,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1560,làm ơn tắt cho tôi đèn bàn 2 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1561,làm ơn tắt cho tôi bóng ngủ thứ 2 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1564,bật giúp tôi downlight thứ 1 phòng hội nghị 4,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1565,trợ lý béo tắt nóng lạnh 2 ở thư viện,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1566,bật device đèn compact 4 room hiên sau,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1568,tắt thêm ốp tường nữa,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1569,bực ghê trời thì sáng chang chang thế này giữa ban ngày bật đèn làm gì không biết em tắt dùm anh quạt ở vườn sau 5 với,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1570,tắt hộ cái quạt trần thứ 4,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1572,mình muốn tắt bóng compact thứ 4,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1574,hãy tắt đèn tường 4 phòng em nhỏ 4,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1575,bật giúp tôi bóng âm trần 1 phòng giặt,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1577,tắt quạt thứ 1 tại phòng sinh hoạt chung 2,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1578,tắt kịch bản 3 ở đại sảnh,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1579,bật ốp trần thứ 3 phòng lễ tân,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1580,hãy bật cho tôi đèn bóng làm việc thứ 1,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1581,eey tắt hộ cái tvs 2 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1582,tắt device bình nóng lạnh thứ 4 room phòng sinh hoạt chung,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1583,hãy bật cho tôi đèn đèn trần thứ 3,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1585,bật mọi bóng thờ 4 trong phòng giặt 5,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1586,bực ghê trời thì sáng chang chang thế này giữa ban ngày bật đèn làm gì không biết em tắt dùm anh loa ở văn phòng 3 với,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1587,tắt đèn âm trần thứ 1 tại nhà để xe 2,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1588,tắt device đèn rủ 4 room quầy lễ tân,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1589,tắt hộ mình đèn ngủ thứ 1 ở ban công nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1592,tắt cho tôi bóng sưởi thứ 3 nhé,smart.home.device.onoff,0,smart.home.device.onoff,0,smart.home.device.onoff
1594,đóng giúp mình cột đèn 1 với,smart.home.set.percentage,True,smart.home.increase.level,True,smart.home.device.onoff
1596,đóng đèn treo tường thứ 3 tầng thượng 5 ở mức 47 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1597,đóng rèm ngang thứ 1 ở mức 71 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1599,giúp mình mở bóng rọi 4 ở 85 phần trăm tại phòng phòng chứa đồ 2 nhé,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1600,bật 2 phần trăm đèn nhiều màu thứ 2 lại,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1602,bật đèn tường thứ 1 72 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1603,có thể mở rèm cửa ở mức 3 phần trăm không,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1604,cài đặt giúp mình bóng hắt tường thứ 2 với,smart.home.set.percentage,True,smart.home.increase.level,True,smart.home.set.level
1605,đặt giúp mình đèn âm trần 3 với,smart.home.set.percentage,True,smart.home.increase.level,True,smart.home.set.level
1606,đặt quạt thứ 2 mức 78 phần trăm garage 1,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1607,tôi muốn bật đèn cảnh thứ 1,smart.home.set.percentage,True,smart.home.device.onoff,True,smart.home.device.onoff
1608,có thể mở bóng ngủ thứ 3 ở mức 46 phần trăm không,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1609,bạn đóng giúp mình cái đèn tròn 4 được không,smart.home.set.percentage,True,smart.home.increase.level,True,smart.home.device.onoff
1610,giúp tôi mở đèn ngủ ở mức 7 phần trăm nhé,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1611,cài đặt bóng đứng ở mức 63 phần trăm,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1612,giúp tôi mở đèn màu sắc thứ 2 nhé,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1613,có thể đặt led ở mức 75 phần trăm không,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1614,có thể đóng máy lạnh 2 ở mức 88 phần trăm không,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1615,cài đặt 55 phần trăm bóng rủ 4 lại,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
1616,tôi muốn bật cột đèn 3,smart.home.set.percentage,True,smart.home.device.onoff,True,smart.home.device.onoff
1617,mình muốn đóng đèn chùm 1 ở mức 16 phần trăm mình ở phòng cuối 2 nhé bot này hơi lười nhé,smart.home.set.percentage,0,smart.home.set.percentage,0,smart.home.set.percentage
